	Unnamed: 0	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	человек_NOUN	человек_NOUN.1	человек_NOUN.2	человек_NOUN.3	человек_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	жизнь_NOUN	жизнь_NOUN.1	жизнь_NOUN.2	жизнь_NOUN.3	жизнь_NOUN.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	год_NOUN	год_NOUN.1	год_NOUN.2	год_NOUN.3	год_NOUN.4	ждать_VERB	ждать_VERB.1	ждать_VERB.2	ждать_VERB.3	ждать_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4
124	124																																				157_отсутствие_чувств-чувства	-0.1821930790120558	0.022823483652843615	156	3.5604634498436045																																													
125	125																																				24_активность-пассивность	-0.18212200384361474	0.02287755088714327	156	3.56889793839435																																													
126	126																																				163_человек-инструмент	0.1807720211379112	0.02392560671168513	156	3.73239464702288																																													
127	127																																				266_мир-война	0.18043183998008666	0.024196119205089243	156	3.7745945959939218																																													
128	128																																				88_лишение-наделение	0.18021386764091496	0.024370827761473424	156	3.8018491307898543																																													
129	129																																				33_абстрактная_работа-конкретная_работа	0.18018612453637686	0.024393141809534218	156	3.8053301222873386																																													
130	130																																				268_отдых-работа	-0.17997562295753658	0.024563022189166044	156	3.831831461509903																																													
131	131																																				101_фиксация-пересмотр	0.17887659149134155	0.025466546996403917	156	3.9727813314390095																																													
132	132																																				145_высказывание-умалчивание	0.17796966031120534	0.0262334458752023	156	4.092417556531559																																													
133	133																																				300_беспокойство-спокойствие	-0.1775562303683014	0.026589547526017342	156	4.147969414058705																																													
134	134																																				8_застой-работа	0.17684414768690887	0.027212584579537333	156	4.245163194407823																																													
135	135																																				226_человек-транспорт	-0.17643142890339128	0.02757937200417017	156	4.302382032650547																																													
136	136																																				283_героизм-малодушие	0.17631554934839666	0.027683111433338337	156	4.318565383600781																																													
137	137																																				229_закрытие-открытие	0.1748584053411283	0.029016298086523583	156	4.526542501497679																																													
138	138																																				211_больница-дом	-0.17453559023464155	0.02931894477028015	156	4.573755384163704																																													
139	139																																				80_сон-бодрствование	-0.17323294730729655	0.030567672566382324	156	4.7685569203556435																																													
140	140																																				243_проблема-решение_проблем	-0.17167344756880584	0.03212184650017512	156	5.011008054027318																																													
141	141																																				40_уклад_жизни-дисциплина	-0.17088537201425227	0.032932408010222285	156	5.137455649594675																																													
142	142																																				237_низшие_слои-высшие_слои	-0.1707382518677705	0.03308563071577722	156	5.1613583916612455																																													
143	143																																				142_равенство-иерархия	-0.16815333372352004	0.03587792458801107	156	5.596956235729727																																													
144	144																																				232_проблема-решение_проблем	-0.16807830438525673	0.035961857672770006	156	5.610049796952121																																													
145	145																																				104_неподвижность-подвижность	-0.16775405912455613	0.03632649001621166	156	5.666932442529019																																													
146	146																																				199_уют-неуют	-0.16737390222435214	0.03675796698666075	156	5.7342428499190765																																													
147	147																																				209_отрицание-утверждение	-0.1661237937301753	0.03820743529121222	156	5.960359905429107																																													
148	148																																				70_единство-разрозренность	-0.16596799566106507	0.03839140661442145	156	5.989059431849745																																													
149	149																																				117_живая_природа-неживая_природа	-0.1652984215001033	0.039190571294327126	156	6.113729121915032																																													
150	150																																				203_концепция-хаотичность	0.16485686089259954	0.03972520999807572	156	6.197132759699812																																													
151	151																																				89_апатия-взбудораженность	-0.16406422695405054	0.04070030290002447	156	6.349247252403817																																													
152	152																																				289_недовольство-радость	0.1633777908252964	0.04156090891192983	156	6.4835017902610526																																													
153	153																																				77_природные_процессы-военные_процессы	-0.16269834559572305	0.04242772342412678	156	6.618724854163778																																													
154	154																																				113_скрытность-прозрачность	-0.16145713492738756	0.044050322886212065	156	6.8718503702490805																																													
155	155																																				66_курируемый-куратор	-0.1613201773919642	0.04423249976108557	156	6.9002699627293484																																													
156	156																																				285_опасность-безопасность	0.16123437209175173	0.04434695594182722	156	6.918125126925046																																													
157	157																																				244_смерть-жизнь	-0.1599450351057785	0.04609681953810263	156	7.191103847944009																																													
158	158																																				84_последовательность-разлад	0.15986322018440285	0.04620977306137347	156	7.208724597574261																																													
159	159																																				167_дополнение-устранение	-0.15978492309767633	0.046318085879879324	156	7.2256213972611745																																													
160	160																																				41_развлечение-когнитивная-способность	-0.15952340475394686	0.046681394317960055	156	7.282297513601768																																													
161	161																																				42_деструктивная_коммуникация-конструктивная_коммуникация	-0.15843736897063387	0.04821564793152155	156	7.521641077317362																																													
162	162																																				129_успех-беда	-0.15827845751275346	0.04844362287100653	156	7.557205167877019																																													
163	163																																				119_окончание-процесс	-0.15819686970487226	0.04856101686480095	156	7.575518630908947																																													
