	Unnamed: 0	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	человек_NOUN	человек_NOUN.1	человек_NOUN.2	человек_NOUN.3	человек_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	жизнь_NOUN	жизнь_NOUN.1	жизнь_NOUN.2	жизнь_NOUN.3	жизнь_NOUN.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
40	40																63_мир-война	-0.22795712954306765	0.03267443187781376	88.0	2.8753500052476118																																																			255_голод-неопределенная_тема	0.341985608014159	0.024792186299203014	43	1.0660640108657295	121_несовременность-актуальность	0.25699066688932753	0.026030985597088285	75.0	1.9523239197816211																									
41	41																277_неживая_природа-живая_природа	0.2272333709828208	0.033246343790077806	88.0	2.9256782535268466																																																			165_улучшение-ухудшение	0.3415501365185097	0.0249884073067236	43	1.0745015141891143	226_человек-транспорт	-0.2563358485939365	0.026426896699038697	75.0	1.9820172524279025																									
42	42																193_порядок-беспорядок	0.2271946743024956	0.033277157310167685	88.0	2.928389843294757																																																			55_армия-гражданская_жизнь	-0.3413164203051205	0.025094251210013303	43	1.079052802030572	295_прощение-мстительность	0.2563055733837349	0.02644532399962964	75.0	1.983399299972223																									
43	43																278_физический_труд-умственный_труд	0.2268162991291293	0.03357971815982602	88.0	2.9550151980646904																																																			112_профессиональный-любительский	-0.3413066818819272	0.025098669580668486	43	1.0792427919687448	81_религия-наука	-0.25567285552931585	0.02683292862277423	75.0	2.0124696467080674																									
44	44																275_жизненный_процесс-кончина	-0.2251509729989712	0.03493898135266129	88.0	3.074630359034193																																																			239_радость-недовольство	0.34088651123206737	0.025289921451176447	43	1.0874666224005871	89_апатия-взбудораженность	-0.2545570024332389	0.02752821054297724	75.0	2.064615790723293																									
45	45																4_праздник-быт	0.22485670531473373	0.03518390115953584	88.0	3.0961833020391536																																																			133_торможение-развитие	-0.33952062518006	0.0259200491771256	43	1.1145621146164009	292_экстрим-повседневность	-0.2543937850347319	0.02763117501669568	75.0	2.072338126252176																									
46	46																238_дистанция-близость	-0.22481317512349613	0.0352202533974926	88.0	3.0993822989793487																																																			2_неживая_природа-живая_природа	0.3391262998091157	0.02610437634410849	43	1.122488182796665	171_работа-отдых	-0.25390260818381444	0.027942994424269552	75.0	2.0957245818202166																									
47	47																167_дополнение-устранение	0.22443416871797012	0.03553809596070492	88.0	3.1273524445420327																																																			44_упорядоченность-однородная_масса	-0.3387900841561674	0.026262400434811026	43	1.129283218696874	36_спокойствие-деятельность	0.2534535809690169	0.02823064944984278	75.0	2.1172987087382085																									
48	48																171_работа-отдых	0.2244242771384508	0.03554642332654215	88.0	3.1280852527357093																																																			210_спешка-неторопливость	0.3387516660444227	0.026280507815192717	43	1.1300618360532866	153_прерывание-продолжение	-0.25332785297515503	0.028311639431488036	75.0	2.1233729573616027																									
49	49																182_светское_общество-религия	-0.22380858391196207	0.03606798190138377	88.0	3.1739824073217715																																																			114_церковь-мирская_жизнь	0.3371692453094153	0.027035416072345657	43	1.1625228911108632	32_разруха-реализация	0.253206994383729	0.02838967740313605	75.0	2.129225805235204																									
50	50																5_польза-вред	-0.2228501199917068	0.036892650737220437	88.0	3.246553264875399																																																			37_низ-верх	0.336413388708216	0.02740231353135503	43	1.1782994818482664	54_реальность-когнитивные_процессы	-0.2522789861788282	0.02899495650833257	75.0	2.174621738124942																									
51	51																249_порыв-покой	0.22133853632724934	0.038225254100881706	88.0	3.3638223608775895																																																			50_проблема-взаимовыручка	0.3362703742019044	0.027472196781135348	43	1.18130446158882	53_подчинение-неповиновение	0.25068820825504995	0.03005781794363915	75.0	2.254336345772936																									
52	52																282_путешествие-домоседство	0.22030224271646812	0.03916188395183098	88.0	3.4462457877611268																																																			58_формирование-перестройка	-0.3349447217849437	0.028127041402454256	43	1.209462780305533	221_получение_денег-отсутствие_денег	-0.2501347645068656	0.03043520142178806	75.0	2.2826401066341044																									
53	53																131_процесс-завершение	-0.2196265837952038	0.039782814419250606	88.0	3.5008876688940536																																																			288_радость-недовольство	-0.33350259176259656	0.028854077535053462	43	1.2407253340072988	116_смерть-жизнь	0.24716790219156576	0.03252685816854802	75.0	2.4395143626411016																									
54	54																24_активность-пассивность	0.21820991484698926	0.04111140196714423	88.0	3.617803373108692																																																			64_человеческое_взаимодействие-механическое_взаимодействие	0.33253837199920816	0.029348814718877517	43	1.2619990329117332	157_отсутствие_чувств-чувства	0.2471587877473077	0.03253346509964735	75.0	2.4400098824735514																									
55	55																280_радость-недовольство	-0.21819463087982016	0.04112593455325843	88.0	3.6190822406867413																																																			86_доказательство-совпадение	-0.3319113906976731	0.029674270065680474	43	1.2759936128242604	192_производство-наука	-0.2462962655104758	0.03316380890637754	75.0	2.4872856679783157																									
56	56																281_домоседство-путешествие	-0.2158525027460752	0.04340400261493569	88.0	3.8195522301143408																																																			292_экстрим-повседневность	0.33175974845725065	0.029753432042104164	43	1.2793975778104791	291_работа-санкция	0.2461084005303708	0.03330245227842833	75.0	2.497683920882125																									
57	57																265_радость-недовольство	0.2157884963023168	0.04346769951676134	88.0	3.825157557474998																																																			160_победа-поражение	0.3312329477589631	0.03002979805578195	43	1.291281316398624	297_юмор-суровость	-0.24582058520275005	0.03351580023062555	75.0	2.5136850172969165																									
58	58																253_соблюдение_закона-правонарушение	-0.2147563908589975	0.044505570165619686	88.0	3.916490174574533																																																			73_наука-физический_труд	-0.32984521501922265	0.030768001737193774	43	1.3230240746993325	276_начало-конец	-0.2456172478647351	0.033667216603800065	75.0	2.525041245285005																									
59	59																65_серьёзность-веселье	-0.2142787213343074	0.04499281493689409	88.0	3.95936771444668																																																			200_природа-техника	0.32767859990215586	0.0319504774281023	43	1.3738705294083993	111_нежелание-желание	0.24368491653985475	0.03513493887557533	75.0	2.63512041566815																									
60	60																297_юмор-суровость	0.21324051336975844	0.04606708502406375	88.0	4.05390348211761																																																			225_кража-находка	-0.3267384381603153	0.0324751304214183	43	1.3964306081209872	20_покой-беспокойство	-0.24358732080872306	0.035210465651213725	75.0	2.640784923841029																									
61	61																197_проблема-решение_проблем	0.2124266299573788	0.046924001647719434	88.0	4.129312144999308																																																			25_скрытность-прозрачность	0.3263786566743846	0.032677775233614904	43	1.405144335045441	256_фильм-жизнь	-0.2420672323693296	0.03640444611531992	75.0	2.7303334586489942																									
62	62																137_вертикальные_отношения-горизонтальные_отношения	0.2121702812732874	0.04719661723032568	88.0	4.153302316268658																																																			275_жизненный_процесс-кончина	-0.32611540014942464	0.03282671245142015	43	1.4115486354110665	278_физический_труд-умственный_труд	-0.2420018832934039	0.03645652398551444	75.0	2.7342392989135833																									
63	63																58_формирование-перестройка	-0.2114822236498472	0.04793481259296542	88.0	4.218263508180957																																																			299_веселье-грусть	-0.32596491485168844	0.03291210044897087	43	1.415220319305747	296_равенство-иерархия	0.24150102029937834	0.03685773852681503	75.0	2.764330389511127																									
64	64																189_наука-религия	-0.2112572412731244	0.0481782471626789	88.0	4.239685750315744																																																			29_негативные_чувства-духовные_чувства	0.3252719773343483	0.03330765081646561	43	1.4322289851080212	18_уменьшение-расширение	0.2412803049509575	0.03703570711367345	75.0	2.7776780335255085																									
65	65																163_человек-инструмент	-0.21059152606042075	0.0489045445802679	88.0	4.303599923063575																																																			158_конец-начало	0.32410930742145977	0.03398013215620737	43	1.4611456827169171	35_кончина-вечное_искусство	-0.2411639918492409	0.0371297813451833	75.0	2.7847336008887478																									
66	66																																																																							208_неживая_природа-живая_природа	0.322550118258315	0.034899459361785866	43	1.5006767525567926	93_учёба-отдых	0.24007956551478235	0.03801649233801682	75.0	2.851236925351261																									
67	67																																																																							147_рассудительность-беспокойство	-0.3219168533741658	0.035278636046503366	43	1.5169813499996443	134_физическое-абстрактное	-0.2396874947456745	0.03834138961272709	75.0	2.875604220954532																									
68	68																																																																							187_гармония-конфликт	0.32135309275015633	0.03561903767609116	43	1.53161862007192	79_многообразие-единство	0.2395870370250903	0.038425006879125284	75.0	2.8818755159343965																									
69	69																																																																							31_интеллект-культура	-0.3211135114081336	0.035764512553811294	43	1.5378740398138857	90_отдых-напряжение	0.23916396603098705	0.03877882285957037	75.0	2.9084117144677784																									
70	70																																																																							120_усталость-покой	-0.3205302765663942	0.03612069557248411	43	1.553189909616817	14_изобилие-недостаток	0.2386268918386161	0.039231880625750414	75.0	2.9423910469312804																									
71	71																																																																							197_проблема-решение_проблем	0.3198079757763244	0.03656583638635858	43	1.572330964613419	44_упорядоченность-однородная_масса	0.2383369885163967	0.039478256802225435	75.0	2.960869260166908																									
72	72																																																																							155_поражение-победа	-0.3187005890774076	0.03725702789968723	43	1.602052199686551	127_начало-конец	0.23814516635297195	0.039641984082254	75.0	2.97314880616905																									
73	73																																																																							139_свобода-неволя	-0.3183630329476373	0.037469835088493386	43	1.611202908805216	108_творчество-власть	-0.2376479122605775	0.040069037972544935	75.0	3.0051778479408697																									
74	74																																																																							9_трудности-отсутствие_проблем	-0.3180231227453131	0.037685131625225465	43	1.620460659884695	25_скрытность-прозрачность	-0.2350579677273381	0.04235558771223565	75.0	3.176669078417673																									
75	75																																																																							105_сущность-внешность	-0.31682628621455433	0.03845127787780138	43	1.6534049487454594	15_древняя_работа-современная_работа	0.2341598085591973	0.04317334747655758	75.0	3.2380010607418184																									
76	76																																																																							76_мир-война	-0.3167739025894005	0.03848509983861618	43	1.6548592930604955	125_разработка-разрушение	-0.2321008706499415	0.04509736358440265	75.0	3.3823022688301987																									
77	77																																																																							232_проблема-решение_проблем	-0.31617978570214644	0.038870403180373866	43	1.6714273367560766	173_отдых-работа	0.23013129548939876	0.04700358905090984	75.0	3.5252691788182378																									
78	78																																																																							10_рутина-отдых	-0.3155489891565442	0.03928294155430482	43	1.6891664868351073	220_власть-наука	-0.22953540556997826	0.04759322130501498	75.0	3.569491597876124																									
79	79																																																																							234_холодное_отношение-тёплое_отношение	0.3154089421796972	0.03937501548193423	43	1.693125665723172	52_близость-расстояние	-0.22949662697003306	0.04763180274782874	75.0	3.5723852060871555																									
80	80																																																																							39_целостность-пустота	-0.31476683919135795	0.03979942728959133	43	1.7113753734524269	95_доброта-злость	0.22945804904953554	0.04767021007433317	75.0	3.5752657555749883																									
81	81																																																																							278_физический_труд-умственный_труд	0.31416362105732976	0.040201534511152	43	1.728665983979536	57_улица-дом	-0.2293814796436561	0.04774651639784145	75.0	3.5809887298381087																									
82	82																																																																							107_мир-драка	0.31324261582663865	0.04082187300066269	43	1.7553405390284955	218_трусость-мужество	-0.22906766232842815	0.04806030658685609	75.0	3.604522994014207																									
83	83																																																																							181_дополнение-устранение	0.3129697062493986	0.04100718243865745	43	1.7633088448622702	169_потеря-приобретение	0.2288588415568424	0.04827004799319971	75.0	3.6202535994899785																									
84	84																																																																							294_испытание-безмятежность	-0.3129261721653337	0.04103680605020563	43	1.764582660158842	123_отдых-работа	-0.2287462816008867	0.04838341614268701	75.0	3.6287562107015265																									
85	85																																																																							134_физическое-абстрактное	0.3116757592898794	0.04189515236114901	43	1.8014915515294077																														
86	86																																																																							95_доброта-злость	-0.3104386109791234	0.04275873364776557	43	1.8386255468539192																														
87	87																																																																							259_процесс-итог	-0.30998960506924395	0.04307571953522103	43	1.8522559400145044																														
88	88																																																																							285_опасность-безопасность	0.30944364100411625	0.04346372833183679	43	1.8689403182689817																														
89	89																																																																							189_наука-религия	-0.3085289837480993	0.04412012840922589	43	1.8971655215967131																														
90	90																																																																							132_правонарушение-соблюдение_закона	-0.3083491811267322	0.04425010562372224	43	1.902754541820056																														
91	91																																																																							12_частное-общее	-0.3076422411485294	0.044764163889698526	43	1.9248590472570368																														
92	92																																																																							98_разрушение-поддержание	0.3064517584534972	0.04564078623823305	43	1.962553808244021																														
93	93																																																																							47_журналистика-литература	-0.3051332645951264	0.04662786921192467	43	2.0049983761127605																														
94	94																																																																							14_изобилие-недостаток	-0.30457118551441786	0.0470538915178885	43	2.0233173352692058																														
95	95																																																																							222_религия-повседневность	-0.3037400750333034	0.047689594661100634	43	2.050652570427327																														
96	96																																																																							110_негативные_эмоции-положительные_эмоции	-0.30228997655912065	0.04881538225189139	43	2.0990614368313296																														
97	97																																																																							164_устранение-дополнение	-0.3021962254103106	0.04888889907312114	43	2.102222660144209																														
98	98																																																																							109_убожество-роскошь	0.3012161344746709	0.049662826481262114	43	2.1355015386942706																														
