	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	человек_NOUN	человек_NOUN.1	человек_NOUN.2	человек_NOUN.3	человек_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	жизнь_NOUN	жизнь_NOUN.1	жизнь_NOUN.2	жизнь_NOUN.3	жизнь_NOUN.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
50	50																																									9_трудности-отсутствие_проблем	-0.2712738096189018	0.03294848332106657	62.0	2.0428059659061275	293_соблюдение_закона-правонарушение	-0.231995444309822	0.019572183399489136	101	1.9767905233484029																									
51	51																																									4_праздник-быт	0.2695589242973824	0.034115471351381536	62.0	2.1151592237856547	124_сражение-тыл	-0.2316051441480496	0.01978439117175553	101	1.9982235083473088																									
52	52																																									147_рассудительность-беспокойство	-0.2637052815668974	0.03836126425224552	62.0	2.3783983836392224	94_проблема-решение_проблем	-0.2314919235504369	0.019846318638144848	101	2.0044781824526297																									
53	53																																									285_опасность-безопасность	-0.2619804952453476	0.039692712187741966	62.0	2.4609481556400024	239_радость-недовольство	-0.2314462064243983	0.019871371401045185	101	2.007008511505564																									
54	54																																									287_вода-земля	0.25775469713090704	0.04311701196103377	62.0	2.6732547415840937	26_ненависть-дружба	-0.23065761656393424	0.02030781339372617	101	2.051089152766344																									
55	55																																									5_польза-вред	-0.2567908515729153	0.04393119782416066	62.0	2.723734265097961	198_обучение-достижение	-0.2306555858480729	0.020308947830578183	101	2.0512037308883966																									
56	56																																									206_расслабление-напряжение	-0.255635720290018	0.04492359179568532	62.0	2.7852626913324894	298_очевидный-скрытый	0.2305997371689892	0.020340168418479087	101	2.054357010266388																									
57	57																																									33_абстрактная_работа-конкретная_работа	0.2555163502732117	0.04502718685740285	62.0	2.7916855851589766	157_отсутствие_чувств-чувства	0.2304054824155644	0.020449082219599884	101	2.0653573041795883																									
58	58																																									76_мир-война	-0.2545579628994222	0.04586605741780965	62.0	2.8436955599041984	167_дополнение-устранение	0.23037711131520003	0.02046503103270391	101	2.066968134303095																									
59	59																																									26_ненависть-дружба	0.25119054336399715	0.04891587452809844	62.0	3.0327842207421027	7_чужбина-родной_дом	-0.22996200000204134	0.020699610330836785	101	2.0906606434145147																									
60	60																																														72_недостаток-достоинство	-0.22917195653269298	0.02115244565473879	101	2.1363970111286177																									
61	61																																														78_популярность-безвестность	0.22889267873411884	0.021314541771113724	101	2.152768718882486																									
62	62																																														155_поражение-победа	0.2288064477964576	0.021364805975912646	101	2.157845403567177																									
63	63																																														226_человек-транспорт	0.22875615807412925	0.02139416686718729	101	2.1608108535859163																									
64	64																																														162_история-одномоментное_происшествие	0.2283050188915705	0.021659108590532942	101	2.1875699676438267																									
65	65																																														257_тёплые_чувства-холодные_чувства	-0.22704063716416434	0.022416679984590158	101	2.2640846784436057																									
66	66																																														274_единство-разрозренность	-0.2269618097160793	0.022464652545335917	101	2.268929907078927																									
67	67																																														31_интеллект-культура	0.2263185292707668	0.022859433289373173	101	2.3088027622266907																									
68	68																																														193_порядок-беспорядок	-0.2254993527732637	0.023370739832867655	101	2.3604447231196333																									
69	69																																														137_вертикальные_отношения-горизонтальные_отношения	-0.22509987342891855	0.02362360899220721	101	2.3859845082129283																									
70	70																																														200_природа-техника	-0.2250934474059507	0.02362769567418816	101	2.386397263093004																									
71	71																																														123_отдых-работа	-0.224750509343862	0.0238466680003593	101	2.4085134680362894																									
72	72																																														95_доброта-злость	0.2247466544968092	0.023849139209965963	101	2.4087630602065624																									
73	73																																														276_начало-конец	-0.22411655910058495	0.024256022613809845	101	2.4498582839947938																									
74	74																																														299_веселье-грусть	0.22382849853515527	0.02444400213849865	101	2.4688442159883635																									
75	75																																														9_трудности-отсутствие_проблем	0.22382726638193534	0.024444808866570442	101	2.4689256955236147																									
76	76																																														80_сон-бодрствование	-0.2234786141273859	0.0246739967354722	101	2.4920736702826924																									
77	77																																														265_радость-недовольство	-0.22343205697555726	0.024704739542702647	101	2.4951786938129668																									
78	78																																														241_нападение-оборона	0.2234078557227523	0.024720733114557983	101	2.4967940445703567																									
79	79																																														281_домоседство-путешествие	0.22328730935978008	0.024800528663766218	101	2.504853395040388																									
80	80																																														249_порыв-покой	0.2229282479940736	0.025039511885132752	101	2.528990700398408																									
81	81																																														218_трусость-мужество	0.22238983778657356	0.02540154371476164	101	2.565555915190925																									
82	82																																														175_нематериальное-материальное	-0.22232458764295995	0.02544572002420949	101	2.5700177224451584																									
83	83																																														98_разрушение-поддержание	-0.22176012252496585	0.02583061979034809	101	2.608892598825157																									
84	84																																														270_древность-современность	-0.2198446883679973	0.02717389159813714	101	2.744563051411851																									
85	85																																														164_устранение-дополнение	0.21850362455130085	0.02814930667954452	101	2.843079974633996																									
86	86																																														230_отступление-наступление	0.21818945130493286	0.028382066326339894	101	2.8665886989603298																									
87	87																																														213_обозрение-сокрытие	0.21783897884080936	0.02864364339275873	101	2.893007982668632																									
88	88																																														107_мир-драка	-0.2176529853361995	0.028783289109144888	101	2.907112200023634																									
89	89																																														117_живая_природа-неживая_природа	-0.2170537978487474	0.02923709640999876	101	2.952946737409875																									
90	90																																														129_успех-беда	0.2169400700653156	0.029323911566780488	101	2.9617150682448288																									
91	91																																														216_старость-смерть	0.2161242545982416	0.029953097000967262	101	3.0252627970976933																									
92	92																																														294_испытание-безмятежность	0.21555970259443946	0.030395157941107368	101	3.069910952051844																									
93	93																																														269_власть-беспорядок	-0.2152625810912502	0.030630021214278377	101	3.093632142642116																									
94	94																																														93_учёба-отдых	-0.21449666475158669	0.03124253630954615	101	3.155496167264161																									
95	95																																														62_жизнь-смерть	-0.21400329018708455	0.03164255094507152	101	3.195897645452224																									
96	96																																														279_соблюдение_закона-правонарушение	0.21337492651674814	0.032158265390537615	101	3.247984804444299																									
97	97																																														217_завоевание-бегство	0.21243876873643908	0.032939739169186376	101	3.3269136560878234																									
98	98																																														206_расслабление-напряжение	0.2124346874322296	0.03294318084576783	101	3.327261265422551																									
99	99																																														126_путешествие-конец_движения	0.21238261088816812	0.032987122500209284	101	3.331699372521137																									
100	100																																														154_знание-сомнение	0.21061958367082192	0.03450416443212561	101	3.4849206076446873																									
101	101																																														156_физический_труд-умственный_труд	-0.2106124545270232	0.034510416051414264	101	3.4855520211928397																									
102	102																																														91_здоровье-болезнь	0.20849385629760087	0.036410935392031295	101	3.6775044745951613																									
103	103																																														111_нежелание-желание	0.2069669578425924	0.037834476899259915	101	3.8212821668252506																									
104	104																																														297_юмор-суровость	-0.20689259050373385	0.03790498436620968	101	3.828403420987177																									
105	105																																														81_религия-наука	-0.2060672514141348	0.03869490115616511	101	3.908185016772676																									
106	106																																														196_неуют-уют	0.20574223617800425	0.039009724674742514	101	3.939982192148993																									
107	107																																														282_путешествие-домоседство	-0.20512745898956208	0.039611083732090914	101	4.000719456941181																									
108	108																																														159_реальная_жизнь-выдуманная_жизнь	0.2045710082175193	0.04016205076799955	101	4.056367127567953																									
109	109																																														227_иерархия-равенство	0.20397249190183134	0.040761798871166884	101	4.1169416859878565																									
110	110																																														245_любовь-ненависть	-0.2037054427177348	0.04103179926456538	101	4.144211725721104																									
111	111																																														41_развлечение-когнитивная-способность	-0.2033722665078202	0.041370747983773985	101	4.178445546361173																									
112	112																																														46_идея-реализация	0.20314968692716345	0.04159848244183663	101	4.201446726625498																									
113	113																																														87_народ-власть	-0.2027389808452906	0.04202144409916026	101	4.244165854015185																									
114	114																																														15_древняя_работа-современная_работа	0.2026363624275931	0.042127682437041215	101	4.254895926141163																									
115	115																																														51_творческая_реализация - эмоциональное_переживание	-0.20239305833751028	0.042380463787407736	101	4.280426842528182																									
116	116																																														266_мир-война	-0.2018083556123319	0.04299311209784533	101	4.342304321882378																									
117	117																																														268_отдых-работа	0.20091697604904374	0.043941267261445975	101	4.438067993406044																									
118	118																																														271_бюрократия-творчество	-0.1998339990252112	0.045116550734542536	101	4.556771624188797																									
119	119																																														181_дополнение-устранение	-0.1992305458020704	0.04578268395797678	101	4.624051079755655																									
120	120																																														106_кончина-вечное_искусство	0.1992149731710946	0.045799981514725134	101	4.625798132987238																									
121	121																																														211_больница-дом	0.1991508268744071	0.045871290243225435	101	4.633000314565769																									
122	122																																														37_низ-верх	0.1984329846385401	0.04667558553841367	101	4.71423413937978																									
123	123																																														300_беспокойство-спокойствие	-0.1976788099294459	0.04753314279481004	101	4.8008474222758135																									
124	124																																														272_образование-невежество	-0.19736678476961492	0.04789173514869557	101	4.837065250018252																									
125	125																																														134_физическое-абстрактное	-0.1969080225998132	0.048423026948797035	101	4.890725721828502																									
126	126																																														48_отдаление-приближение	-0.19639228222368627	0.04902611594898959	101	4.951637710847948																									
127	127																																														61_единство-разрозренность	0.195759296225907	0.04977477966990835	101	5.027252746660744																									
128	128																																														260_быт-искусство	0.19568018983901025	0.04986900284817043	101	5.036769287665214																									
