	Unnamed: 0	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	человек_NOUN	человек_NOUN.1	человек_NOUN.2	человек_NOUN.3	человек_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
117	117																					9_трудности-отсутствие_проблем	-0.1913914343799424	0.034704614055120736	122	4.233962914724731																																																							
118	118																					98_разрушение-поддержание	0.1910848567969467	0.035001440672675584	122	4.270175762066422																																																							
119	119																					90_отдых-напряжение	-0.19081399263947527	0.0352654677182839	122	4.302387061630636																																																							
120	120																					60_восстание-смирение	-0.1900474290504517	0.03602179396247363	122	4.394658863421784																																																							
121	121																					232_проблема-решение_проблем	-0.18989148375951512	0.036177316633623516	122	4.41363262930207																																																							
122	122																					185_беда-счастье	-0.18964248268852635	0.03642681442328982	122	4.444071359641359																																																							
123	123																					203_концепция-хаотичность	-0.1887954374332412	0.037286415413417	122	4.548942680436874																																																							
124	124																					169_потеря-приобретение	-0.1885305452270488	0.037558708895505916	122	4.582162485251723																																																							
125	125																					197_проблема-решение_проблем	0.18809505904507226	0.03800999350604063	122	4.6372192077369565																																																							
126	126																					46_идея-реализация	0.1879616685336299	0.038149130751393916	122	4.654193951670057																																																							
127	127																					199_уют-неуют	0.187538980686548	0.0385928563733292	122	4.7083284775461625																																																							
128	128																					33_абстрактная_работа-конкретная_работа	0.18723681939583106	0.038912704428146185	122	4.747349940233835																																																							
129	129																					207_фантастика-реальность	0.18665518909849926	0.039534640944005314	122	4.823226195168648																																																							
130	130																					239_радость-недовольство	0.18466270720946476	0.04172870082158992	122	5.0909015002339695																																																							
131	131																					116_смерть-жизнь	-0.18436706828016872	0.04206276137569796	122	5.1316568878351525																																																							
132	132																					263_влияние-зависимость	-0.18364893393373016	0.04288354148449602	122	5.231792061108514																																																							
133	133																					291_работа-санкция	-0.18236227278384265	0.04438754220400416	122	5.415280148888507																																																							
134	134																					41_развлечение-когнитивная-способность	-0.1820729923624078	0.04473167084576926	122	5.45726384318385																																																							
135	135																					143_неважность-значимость	0.1820293083347388	0.04478383007209885	122	5.46362726879606																																																							
136	136																					23_мир-конфликт	0.18191476807441034	0.044920833019091305	122	5.480341628329139																																																							
137	137																					261_болезнь-здоровье	0.18164409152248612	0.04524597975728063	122	5.520009530388237																																																							
138	138																					7_чужбина-родной_дом	0.1807151158993565	0.046376834202363014	122	5.657973772688288																																																							
139	139																					119_окончание-процесс	0.18040187996528448	0.04676339757777556	122	5.705134504488617																																																							
140	140																					111_нежелание-желание	-0.1784392377227009	0.049246882733597536	122	6.0081196934989																																																							
