	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4
43	43	19_быстрое_явление-длительное_явление	0.4350031286992299	0.0006439500843527295	58	0.03734910489245831	51_творческая_реализация - эмоциональное_переживание	0.32953506871695143	0.04640314697773374	37.0	1.7169164381761484																14_изобилие-недостаток	-0.9118913642746184	0.011302698063027744	6.0	0.06781618837816646						58_формирование-перестройка	0.7662637712304821	0.009740356666620908	10.0	0.09740356666620907																																													
44	44	229_закрытие-открытие	0.4343675681154902	0.0006571789971019017	58	0.038116381831910295	203_концепция-хаотичность	-0.3247033803904293	0.04990265259114862	37.0	1.846398145872499																139_свобода-неволя	-0.9110608977610456	0.011513484422377832	6.0	0.069080906534267						137_вертикальные_отношения-горизонтальные_отношения	-0.7659819877942691	0.009783796643436872	10.0	0.09783796643436872																																													
45	45	275_жизненный_процесс-кончина	0.4342417238520848	0.0006598273597886208	58	0.03826998686774																					86_доказательство-совпадение	0.9102235851226792	0.011727916818474855	6.0	0.07036750091084913						90_отдых-напряжение	0.7656470418262213	0.009835609569923978	10.0	0.09835609569923978																																													
46	46	239_радость-недовольство	-0.4336165130643346	0.0006731284279159742	58	0.0390414488191265																					160_победа-поражение	-0.9101719019304836	0.01174121542588826	6.0	0.07044729255532955						205_отдых-рабочий_процесс	0.7635640738477377	0.01016217292395774	10.0	0.1016217292395774																																													
47	47	216_старость-смерть	0.433545688995056	0.0006746503638580388	58	0.03912972110376625																					115_наследство-собственность	0.9101000377634266	0.011759718923512371	6.0	0.07055831354107422						134_физическое-абстрактное	-0.7625672123283542	0.010321127722994698	10.0	0.10321127722994697																																													
48	48	282_путешествие-домоседство	-0.4315185474967181	0.0007195524221498284	58	0.04173404048469005																					77_природные_процессы-военные_процессы	0.9097812219482568	0.011841977249542234	6.0	0.0710518634972534						206_расслабление-напряжение	0.7621398751044619	0.010389801690354151	10.0	0.10389801690354153																																													
49	49	287_вода-земля	-0.4314385447734194	0.0007213786550345848	58	0.04183996199200592																					209_отрицание-утверждение	-0.9092793120918812	0.011972038158747178	6.0	0.07183222895248306						254_свобода-неволя	-0.7616901825965837	0.010462414756734413	10.0	0.10462414756734413																																													
50	50	202_отставание-лидерство	0.4303856494112994	0.0007458066244308974	58	0.04325678421699205																					79_многообразие-единство	0.9086932493290892	0.01212477541512861	6.0	0.07274865249077166						184_правонарушение-соблюдение_закона	0.7605302967336457	0.010651351799166051	10.0	0.1065135179916605																																													
51	51	140_шум-тишина	-0.4294242246045809	0.000768762437264696	58	0.04458822136135237																					102_фантастика-реальность	0.9083500106203982	0.012214663680171763	6.0	0.07328798208103057						28_неисправность-отлаженность	-0.7582301673956556	0.011033102101963208	10.0	0.11033102101963208																																													
52	52	297_юмор-суровость	-0.4243301667487585	0.0009013836984264034	58	0.05228025450873138																					87_народ-власть	0.9076851405664446	0.012389694756548324	6.0	0.07433816853928994						275_жизненный_процесс-кончина	0.7553730435552382	0.011520559252476678	10.0	0.11520559252476678																																													
53	53	173_отдых-работа	0.4233750008800971	0.0009284325540543812	58	0.05384908813515411																					47_журналистика-литература	0.9071319400805916	0.012536245627134424	6.0	0.07521747376280655						250_быт-война	-0.7539278300937887	0.011772796962080348	10.0	0.11772796962080348																																													
54	54	148_усталость-бодрость	-0.4209129195116733	0.0010015597160652153	58	0.058090463531782474																					235_процесс-итог	-0.9065005604974598	0.012704524943403092	6.0	0.07622714966041855						47_журналистика-литература	0.7509729122845079	0.012300545102338228	10.0	0.12300545102338227																																													
55	55	44_упорядоченность-однородная_масса	0.4165319312393731	0.0011446081623177045	58	0.06638727341442686																					244_смерть-жизнь	0.9053591386846112	0.013011494929147093	6.0	0.07806896957488256						294_испытание-безмятежность	0.7473538501803687	0.012969229799073988	10.0	0.1296922979907399																																													
56	56	117_живая_природа-неживая_природа	-0.4154913490314974	0.0011811762111480428	58	0.06850822024658647																					215_творчество-власть	0.9048078030403196	0.013161036909221166	6.0	0.07896622145532699						215_творчество-власть	-0.7462127984441879	0.013185227292152277	10.0	0.13185227292152274																																													
57	57	18_уменьшение-расширение	0.4145795319228865	0.0012140786646699904	58	0.07041656255085946																					224_власть-отставка	0.9041526938078556	0.013339798639998436	6.0	0.08003879183999063						292_экстрим-повседневность	-0.7455396872749855	0.013313818558380196	10.0	0.13313818558380194																																													
58	58	122_неопределенная_тема-здоровье	0.4139610381832485	0.0012368629949998414	58	0.07173805370999081																					89_апатия-взбудораженность	-0.9038595551427906	0.013420165354556859	6.0	0.08052099212734116						175_нематериальное-материальное	-0.7444082367513365	0.01353194348570884	10.0	0.1353194348570884																																													
59	59	50_проблема-взаимовыручка	-0.41374452499998904	0.0012449292977684456	58	0.07220589927056986																					43_энергия-покой	-0.9034621316439604	0.01352949481059378	6.0	0.08117696886356268						138_война-мир	-0.7420285388551836	0.013998841958410965	10.0	0.13998841958410965																																													
60	60	294_испытание-безмятежность	0.4134157684034482	0.0012572676405606502	58	0.07292152315251771																					23_мир-конфликт	-0.9031030571803784	0.013628642744422192	6.0	0.08177185646653315						262_серьезность-шутка	-0.7408414673817849	0.014235901398820729	10.0	0.14235901398820727																																													
61	61	258_конец-начало	-0.4085685362182523	0.0014523809135271475	58	0.08423809298457456																					153_прерывание-продолжение	-0.9025133725663868	0.013792224763356923	6.0	0.08275334858014154						40_уклад_жизни-дисциплина	-0.7406643099552215	0.01427151866691666	10.0	0.1427151866691666																																													
62	62	52_близость-расстояние	-0.4074860427855092	0.001499497954844843	58	0.0869708813810009																					154_знание-сомнение	0.9023507576103154	0.013837500759087816	6.0	0.0830250045545269						247_радостное_событие_грустное_событие	-0.7401757399276174	0.014370067361830875	10.0	0.14370067361830874																																													
63	63	175_нематериальное-материальное	-0.4063533359570628	0.0015502627756325165	58	0.08991524098668596																					181_дополнение-устранение	-0.902097102864738	0.013908267379485695	6.0	0.08344960427691417						183_неживая_природа-живая_природа	0.736140870257554	0.015202169583831238	10.0	0.15202169583831235																																													
64	64	232_проблема-решение_проблем	-0.40593849922932096	0.0015692363048533118	58	0.09101570568149207																					157_отсутствие_чувств-чувства	0.9003689891015876	0.01439502193765909	6.0	0.08637013162595454						149_нищета-состояние	-0.7322610247236143	0.016033424219324542	10.0	0.16033424219324538																																													
65	65	10_рутина-отдых	0.4035468779809233	0.0016827348202605626	58	0.09759861957511262																					281_домоседство-путешествие	0.8998291708481848	0.01454872570228351	6.0	0.08729235421370106						44_упорядоченность-однородная_масса	0.7313964653468061	0.01622287439965648	10.0	0.16222874399656478																																													
66	66	157_отсутствие_чувств-чувства	0.4033918686550141	0.0016903383799573447	58	0.098039626037526																					183_неживая_природа-живая_природа	0.8996969569942409	0.014586491220061863	6.0	0.08751894732037117						85_направление-дезориентация	-0.7312708133935082	0.01625053741377219	10.0	0.16250537413772187																																													
67	67	47_журналистика-литература	0.4010409827883041	0.0018094842158783637	58	0.10495008452094508																					66_курируемый-куратор	-0.8993611952504427	0.01468261011982071	6.0	0.08809566071892426						278_физический_труд-умственный_труд	-0.7308747837456661	0.016337940362803758	10.0	0.16337940362803755																																													
68	68	153_прерывание-продолжение	-0.39865035365244655	0.0019382885500330734	58	0.11242073590191827																					71_изобилие-недостаток	0.8987213000510881	0.014866635789360809	6.0	0.08919981473616488						89_апатия-взбудораженность	-0.7265137051934398	0.017322153338383724	10.0	0.17322153338383722																																													
69	69	1_иерархия-равенство	-0.3950438551289252	0.002148120906532045	58	0.1245910125788586																					88_лишение-наделение	0.8975480559572903	0.01520691292153679	6.0	0.09124147752922074						129_успех-беда	0.7188262915621244	0.01915603132090365	10.0	0.19156031320903646																																													
70	70	66_курируемый-куратор	-0.39268145152387657	0.002296325723356805	58	0.13318689195469469																					208_неживая_природа-живая_природа	-0.8973017056239503	0.015278833144242146	6.0	0.09167299886545288						29_негативные_чувства-духовные_чувства	-0.7185093397965642	0.019234405931902114	10.0	0.19234405931902115																																													
71	71	93_учёба-отдых	0.3916221192940829	0.002365691510590413	58	0.13721010761424396																					64_человеческое_взаимодействие-механическое_взаимодействие	0.8962406293802129	0.015590473432362828	6.0	0.09354284059417696						1_иерархия-равенство	-0.7181532002578529	0.019322735261328862	10.0	0.1932273526132886																																													
72	72	269_власть-беспорядок	-0.3888883700529696	0.0025533968046715697	58	0.14809701467095104																					54_реальность-когнитивные_процессы	-0.895946648125606	0.015677352029516676	6.0	0.09406411217710006						230_отступление-наступление	0.7163338596078197	0.019778350038657667	10.0	0.19778350038657672																																													
73	73	192_производство-наука	-0.3862032985599975	0.002750541112982405	58	0.15953138455297947																					20_покой-беспокойство	-0.8957571642654549	0.015733472229657586	6.0	0.09440083337794553						139_свобода-неволя	-0.7156957860783257	0.01993988599330412	10.0	0.1993988599330412																																													
74	74	16_воля-неволя	-0.3841456977820061	0.0029106507052822843	58	0.1688177409063725																					11_приобретение-постоянное_местонахождение	0.8957439898251969	0.01573737774445867	6.0	0.09442426646675199						281_домоседство-путешествие	0.7145446065134915	0.020233624402730733	10.0	0.20233624402730727																																													
75	75	149_нищета-состояние	-0.3836242828772408	0.0029525155584292644	58	0.17124590238889734																					143_неважность-значимость	-0.8955597668087694	0.015792038843982694	6.0	0.09475223306389616						18_уменьшение-расширение	0.7127751485623383	0.02069093471701461	10.0	0.20690934717014609																																													
76	76	279_соблюдение_закона-правонарушение	0.3829458414123901	0.003007787933253522	58	0.17445170012870426																					285_опасность-безопасность	0.8948192065457453	0.0160126914447074	6.0	0.09607614866824438						213_обозрение-сокрытие	-0.7124957504665941	0.02076379081731317	10.0	0.20763790817313169																																													
77	77	242_отдых-работа	-0.38193971304973146	0.003091447553509375	58	0.17930395810354374																					100_труд-отдых	-0.8942936573121331	0.016170173928363445	6.0	0.09702104357018068						63_мир-война	0.7080975883836025	0.02193411756700777	10.0	0.2193411756700777																																													
78	78	28_неисправность-отлаженность	-0.3788861451594612	0.003358129039160603	58	0.19477148427131494																					216_старость-смерть	0.8932882804309215	0.01647350259759388	6.0	0.0988410155855633						159_реальная_жизнь-выдуманная_жизнь	0.7076752445515506	0.0220488395237058	10.0	0.220488395237058																																													
79	79	259_процесс-итог	0.3787817719019817	0.0033675939374735392	58	0.19532044837346524																					225_кража-находка	0.893026767665089	0.016552846733774742	6.0	0.09931708040264844						76_мир-война	0.70625659405137	0.02243721673229186	10.0	0.2243721673229186																																													
80	80	285_опасность-безопасность	0.3780290113111343	0.003436559242487925	58	0.1993204360642997																					128_неловкость-ловкость	0.8916250772980938	0.016981247360163522	6.0	0.10188748416098113						55_армия-гражданская_жизнь	0.7049231407983002	0.02280654204782979	10.0	0.2280654204782979																																													
81	81	182_светское_общество-религия	0.37797100807159095	0.003441924824083378	58	0.19963163979683596																					28_неисправность-отлаженность	0.8914093425221709	0.01704764957298201	6.0	0.10228589743789204						104_неподвижность-подвижность	0.7020995636480248	0.02360235687878413	10.0	0.2360235687878413																																													
82	82	145_высказывание-умалчивание	0.3774682444665156	0.003488744566970297	58	0.2023471848842772																					170_спокойствие-суматоха	0.8898771422227547	0.017522833347441362	6.0	0.10513700008464816						174_праздник-быт	0.6998262184924976	0.024256806728521253	10.0	0.2425680672852125																																													
83	83	121_несовременность-актуальность	0.3761258566949079	0.0036165276862647954	58	0.20975860580335806																					27_труд-фортуна	-0.8888811881301021	0.017835071854297183	6.0	0.10701043112578308						164_устранение-дополнение	0.6960539083442885	0.025370101920997985	10.0	0.25370101920997984																																													
84	84	262_серьезность-шутка	-0.3751766965521789	0.003709360891304643	58	0.21514293169566928																					91_здоровье-болезнь	0.8888469347829306	0.01784585758320081	6.0	0.10707514549920484						115_наследство-собственность	0.6956846202818586	0.0254809355247888	10.0	0.254809355247888																																													
85	85	17_полемика-консенсус	0.3742339573961661	0.0038036457120112937	58	0.22061145129665505																					273_жар-холод	0.8881667213013493	0.018060691697331682	6.0	0.1083641501839901						168_работа-праздность	-0.6940630764441587	0.025971536826457496	10.0	0.25971536826457503																																													
86	86	172_наука-быт	-0.3735716093303425	0.0038711490600642257	58	0.22452664548372508																					256_фильм-жизнь	-0.8864816685348962	0.01859819539744293	6.0	0.1115891723846576						196_неуют-уют	0.6893852240758631	0.027423026311669763	10.0	0.2742302631166976																																													
87	87	244_смерть-жизнь	0.3728976774349756	0.0039409173429249475	58	0.22857320588964694																					231_злость-радость	0.8842336710756249	0.019327023291531943	6.0	0.11596213974919165						208_неживая_природа-живая_природа	-0.6868807653449086	0.02822248047097163	10.0	0.28222480470971634																																													
88	88	108_творчество-власть	-0.3722749605492451	0.0040063685726613755	58	0.23236937721435985																					131_процесс-завершение	0.8833852777043024	0.01960556876146179	6.0	0.11763341256877075						299_веселье-грусть	0.6860728070393053	0.028483749279674238	10.0	0.2848374927967424																																													
89	89	40_уклад_жизни-дисциплина	-0.3715108800913999	0.004087988219850948	58	0.23710331675135501																					265_радость-недовольство	-0.8833813919526207	0.01960684892556149	6.0	0.11764109355336895						162_история-одномоментное_происшествие	0.683017355098381	0.029486719791436737	10.0	0.2948671979143674																																													
90	90	293_соблюдение_закона-правонарушение	-0.3700079191067741	0.0042528298467679046	58	0.2466641311125385																					180_потребление-вывод	-0.8824684011795559	0.019908743326613743	6.0	0.11945245995968246						180_потребление-вывод	0.680407436441983	0.030362293681171014	10.0	0.3036229368117101																																													
91	91	210_спешка-неторопливость	-0.36919483876625947	0.0043444284996794645	58	0.2519768529814089																					271_бюрократия-творчество	-0.8814480275391502	0.020248756753407347	6.0	0.12149254052044407						8_застой-работа	0.6793782901566108	0.03071236499090928	10.0	0.3071236499090928																																													
92	92	132_правонарушение-соблюдение_закона	-0.368427368641454	0.004432480477204806	58	0.2570838676778787																					227_иерархия-равенство	0.8799964178876785	0.020737212203747205	6.0	0.12442327322248325						286_начало-конец	-0.6792563996749241	0.030754008047122607	10.0	0.30754008047122605																																													
93	93	102_фантастика-реальность	0.3668320050891134	0.004620565984314697	58	0.2679928270902524																					61_единство-разрозренность	0.8786055215806019	0.021210456973775882	6.0	0.1272627418426553						78_популярность-безвестность	0.6792214229938003	0.030765964687411662	10.0	0.3076596468741167																																													
94	94	151_забытье-сознание	0.3666755843464591	0.0046393802719510106	58	0.2690840557731586																					146_разум-чувство	-0.8766110335489731	0.021897967109289214	6.0	0.1313878026557353						113_скрытность-прозрачность	-0.6785218465949486	0.031005777249889264	10.0	0.3100577724988926																																													
95	95	164_устранение-дополнение	0.3643900153538701	0.004922087212056675	58	0.2854810582992871																					233_неопределенная_тема-часть_целого	-0.8765609040707003	0.02191538186739684	6.0	0.13149229120438102						231_злость-радость	0.6781717374717533	0.031126269834077305	10.0	0.311262698340773																																													
96	96	51_творческая_реализация - эмоциональное_переживание	-0.3637675509733381	0.005001660565733147	58	0.2900963128125225																					90_отдых-напряжение	0.8722045658467059	0.02345395286551264	6.0	0.14072371719307586						5_польза-вред	0.6690078208748936	0.034394451882859826	10.0	0.3439445188285983																																													
97	97	78_популярность-безвестность	0.3635437418978721	0.005030546739265359	58	0.29177171087739084																					130_размеренная_жизнь-напряжённая_жизнь	0.8718021331914246	0.02359859328579833	6.0	0.14159155971478998						192_производство-наука	-0.6659297613682444	0.035542339991097884	10.0	0.3554233999109788																																													
98	98	73_наука-физический_труд	-0.3570152670449263	0.005940308517822781	58	0.3445378940337213																					57_улица-дом	-0.8717875163266946	0.023603854782296714	6.0	0.1416231286937803						80_сон-бодрствование	-0.6616711670585291	0.03717282554113595	10.0	0.37172825541135945																																													
99	99	288_радость-недовольство	0.3548504442484443	0.006272297691469629	58	0.36379326610523854																					24_активность-пассивность	-0.8714043856492104	0.023741966008212143	6.0	0.14245179604927286						218_трусость-мужество	-0.6613865225609743	0.037283574469914336	10.0	0.3728357446991434																																													
100	100	208_неживая_природа-живая_природа	-0.35430669627345235	0.006358195060864986	58	0.3687753135301692																					282_путешествие-домоседство	-0.8701849570215688	0.0241841000681238	6.0	0.14510460040874282						220_власть-наука	-0.6611300692675298	0.03738354542961885	10.0	0.3738354542961885																																													
101	101	137_вертикальные_отношения-горизонтальные_отношения	-0.3539017936289969	0.006422825850872972	58	0.3725238993506324																					179_работа-искусство	-0.8696440084780523	0.024381477668523444	6.0	0.14628886601114066						128_неловкость-ловкость	0.6606156884582349	0.03758460728036681	10.0	0.3758460728036681																																													
102	102	246_чистота-беспорядок	0.3517647271920912	0.006773560306817643	58	0.3928664977954233																					122_неопределенная_тема-здоровье	0.8692304930161713	0.024532873237827425	6.0	0.14719723942696455						257_тёплые_чувства-холодные_чувства	0.6605158635783109	0.03762371135353373	10.0	0.3762371135353373																																													
103	103	147_рассудительность-беспокойство	0.3489885638708774	0.007254113047785295	58	0.4207385567715472																					197_проблема-решение_проблем	0.8678095152212116	0.025056516701121103	6.0	0.1503391002067266						111_нежелание-желание	0.6596281821835007	0.037972648348575236	10.0	0.3797264834857523																																													
104	104	48_отдаление-приближение	-0.3477138135832609	0.007484565140194226	58	0.4341047781312652																					103_познание-непостижимость	-0.8666238223362142	0.025497479084472075	6.0	0.15298487450683246						72_недостаток-достоинство	-0.6581489462211445	0.03855895775926792	10.0	0.3855895775926793																																													
105	105	127_начало-конец	0.3468684533987613	0.007640890000429644	58	0.4431716200249193																					78_популярность-безвестность	-0.8645864713887621	0.026263708593954986	6.0	0.1575822515637299						126_путешествие-конец_движения	0.6570877252958456	0.038983322634194836	10.0	0.3898332263419484																																													
106	106	183_неживая_природа-живая_природа	0.34661338070980474	0.007688613973389838	58	0.44593961045661057																					152_исчезнование-появление	0.8643328141981138	0.026359860974530604	6.0	0.15815916584718362						248_спор-согласие	0.6563087808823995	0.0392968049505055	10.0	0.39296804950505504																																													
107	107	189_наука-религия	0.3455864646098599	0.007883388436822437	58	0.4572365293357014																					10_рутина-отдых	0.8637284698117405	0.026589618525578555	6.0	0.15953771115347132						214_спешка-неторопливость	0.6543411900885876	0.04009620384554586	10.0	0.4009620384554586																																													
108	108	124_сражение-тыл	-0.3445535441148104	0.008083624899420714	58	0.4688502441664014																					13_личные_отношения-иерархические_отношения	0.8622804665568349	0.0271439643734698	6.0	0.16286378624081874						133_торможение-развитие	0.6536527580653144	0.04037846630875251	10.0	0.4037846630875251																																													
109	109	91_здоровье-болезнь	0.3435936694649748	0.008273656707740702	58	0.4798720890489607																					182_светское_общество-религия	0.859604770993111	0.02818257792492088	6.0	0.16909546754952526						221_получение_денег-отсутствие_денег	-0.6530705267614696	0.04061822655116792	10.0	0.4061822655116792																																													
110	110	199_уют-неуют	0.34342562164117474	0.008307322991259964	58	0.4818247334930779																					263_влияние-зависимость	-0.8592863370364338	0.028307413587954387	6.0	0.16984448152772633						43_энергия-покой	-0.6514299490405764	0.04129895494032999	10.0	0.4129895494032999																																													
111	111	277_неживая_природа-живая_природа	-0.3427507432394927	0.008443730148131347	58	0.4897363485916181																					142_равенство-иерархия	-0.857214088353523	0.02912617835973628	6.0	0.1747570701584177						271_бюрократия-творчество	-0.6513163457405521	0.04134637446257439	10.0	0.4134637446257439																																													
112	112	177_изыскание-решение	-0.3409977671181241	0.008807184843122973	58	0.5108167209011325																					26_ненависть-дружба	-0.8561773324205869	0.029539956522379663	6.0	0.17723973913427798						42_деструктивная_коммуникация-конструктивная_коммуникация	0.6503482205703083	0.041751967998223415	10.0	0.4175196799822341																																													
113	113	131_процесс-завершение	0.3408674737200601	0.008834734154404575	58	0.5124145809554653																					72_недостаток-достоинство	-0.8540954101814977	0.030379204647156082	6.0	0.18227522788293649						146_разум-чувство	-0.6488133155120132	0.04240047546794797	10.0	0.4240047546794796																																													
114	114	200_природа-техника	-0.34067683892342915	0.008875177021898445	58	0.5147602672701099																					250_быт-война	0.8526960278270868	0.030949555636809938	6.0	0.1856973338208596						97_активность-пассивность	-0.6487993107006348	0.042406423514403005	10.0	0.42406423514403																																													
115	115	211_больница-дом	0.3371812761865163	0.009645800335946426	58	0.5594564194848928																					118_покой-беспокойство	0.8520839613513469	0.031200592803729662	6.0	0.187203556822378						141_микробиология-неопределенная_тема	-0.6414883726179785	0.045588482624173816	10.0	0.4558848262417382																																													
116	116	42_деструктивная_коммуникация-конструктивная_коммуникация	-0.3339965786521341	0.0103977473094308	58	0.6030693439469863																					296_равенство-иерархия	0.8484970819642521	0.03269096785735584	6.0	0.19614580714413504						79_многообразие-единство	0.6402730976165268	0.046132446765365584	10.0	0.4613244676536559																																													
117	117	107_мир-драка	0.3335999254287699	0.010494864682000659	58	0.6087021515560384																					189_наука-религия	0.8484889946547913	0.03269436524989728	6.0	0.1961661914993837						122_неопределенная_тема-здоровье	0.6347755515292719	0.04864737986703058	10.0	0.4864737986703058																																													
118	118	220_власть-наука	-0.33239124186309604	0.010795657268266848	58	0.6261481215594772																					261_болезнь-здоровье	0.8481186636898409	0.03285011567822576	6.0	0.19710069406935452						185_беда-счастье	0.6330903147430801	0.049436230030201145	10.0	0.4943623003020114																																													
119	119	119_окончание-процесс	-0.33108864605043914	0.011128139344129408	58	0.6454320819595056																					9_трудности-отсутствие_проблем	0.8478721848184784	0.03295397093910765	6.0	0.1977238256346459																																																							
120	120	289_недовольство-радость	0.3303712107855887	0.01131501253841105	58	0.6562707272278409																					247_радостное_событие_грустное_событие	-0.8477394328243303	0.033009970769981606	6.0	0.19805982461988966																																																							
121	121	298_очевидный-скрытый	0.3295458527849014	0.011533343750734934	58	0.6689339375426262																					272_образование-невежество	-0.8450351173021302	0.0341605000574192	6.0	0.2049630003445152																																																							
122	122	26_ненависть-дружба	-0.3291154825846159	0.011648624921186415	58	0.6756202454288122																					101_фиксация-пересмотр	0.8438745794369283	0.03465993038487885	6.0	0.20795958230927308																																																							
123	123	290_статистика-отсутствие_системы	0.32764460395198786	0.012050161363102578	58	0.6989093590599496																					51_творческая_реализация - эмоциональное_переживание	0.8428869551508661	0.0350876341187102	6.0	0.2105258047122612																																																							
124	124	247_радостное_событие_грустное_событие	-0.32635677327558416	0.012411470838382312	58	0.7198653086261741																					76_мир-война	0.8416352514277889	0.035633244455370604	6.0	0.2137994667322236																																																							
125	125	85_направление-дезориентация	-0.32588764215079485	0.012545388406161052	58	0.727632527557341																					73_наука-физический_труд	-0.8409488808590383	0.035934109112177585	6.0	0.21560465467306555																																																							
126	126	209_отрицание-утверждение	-0.3228818827168816	0.013433295556501235	58	0.7791311422770717																					266_мир-война	-0.8382089153604351	0.037146982164020785	6.0	0.22288189298412475																																																							
127	127	261_болезнь-здоровье	0.3206383425684128	0.014130769247896175	58	0.8195846163779783																					121_несовременность-актуальность	0.8375333819287198	0.037448917134506716	6.0	0.22469350280704034																																																							
128	128	251_недостаток-достоинство	-0.3185991116721648	0.014791472124264531	58	0.8579053832073429																					117_живая_природа-неживая_природа	-0.837409965856766	0.037504202819166624	6.0	0.22502521691499972																																																							
129	129	136_апатия-взбудораженность	-0.317004759934954	0.0153263193231514	58	0.8889265207427812																					124_сражение-тыл	-0.8363627396960525	0.0379748594651336	6.0	0.2278491567908016																																																							
130	130	174_праздник-быт	0.3140628079282001	0.0163567865107458	58	0.9486936176232568																					46_идея-реализация	0.8348477559318783	0.03866061007558993	6.0	0.2319636604535396																																																							
131	131	128_неловкость-ловкость	0.3130312166835086	0.016731873284318317	58	0.9704486504904624																					38_личное-общее	0.8346551544913433	0.03874820232314817	6.0	0.23248921393888905																																																							
132	132	194_контроль-бесконтрольность	0.3104936810528352	0.01768591123872095	58	1.0257828518458152																					279_соблюдение_закона-правонарушение	0.8336687757078167	0.03919824810106914	6.0	0.2351894886064148																																																							
133	133	155_поражение-победа	0.3092974280801097	0.018151514174695058	58	1.0527878221323133																					99_благоразумие-безолаберность	0.8311150620962516	0.040374704953528635	6.0	0.24224822972117185																																																							
134	134	154_знание-сомнение	0.3069135243211972	0.01911056837043249	58	1.1084129654850845																					49_развитие-откат	-0.8289809560512393	0.041370329200534815	6.0	0.24822197520320885																																																							
135	135	274_единство-разрозренность	0.3053726876110985	0.019753110016912573	58	1.1456803809809293																					269_власть-беспорядок	-0.8286349329669643	0.0415328272020935	6.0	0.24919696321256105																																																							
136	136	63_мир-война	0.30510513249221244	0.019866532057293974	58	1.1522588593230507																					299_веселье-грусть	0.8268712714740638	0.042365693086182106	6.0	0.25419415851709265																																																							
137	137	231_злость-радость	0.30389003468366144	0.020388622039327432	58	1.1825400782809912																					29_негативные_чувства-духовные_чувства	-0.826820064270957	0.04238999035931165	6.0	0.25433994215586986																																																							
138	138	146_разум-чувство	-0.3038587057089573	0.02040223562742484	58	1.183329666390641																					284_учеба-производство	-0.8250383676750696	0.043239433807387366	6.0	0.2594366028443242																																																							
139	139	292_экстрим-повседневность	-0.301586095922709	0.021410556767405838	58	1.2418122925095385																					97_активность-пассивность	-0.8224592012885168	0.044482994558345236	6.0	0.26689796735007143																																																							
140	140	5_польза-вред	0.3004297436721336	0.02193961173421503	58	1.2724974805844718																					145_высказывание-умалчивание	0.8223231327281407	0.044549057089479455	6.0	0.26729434253687673																																																							
141	141	53_подчинение-неповиновение	0.2998684571783948	0.022200374665163558	58	1.2876217305794866																					293_соблюдение_закона-правонарушение	0.8221454174466634	0.044635408267895665	6.0	0.26781244960737405																																																							
142	142	97_активность-пассивность	-0.2976138672261867	0.023274391264194238	58	1.3499146933232655																					52_близость-расстояние	0.8220210596478739	0.04469587957571118	6.0	0.26817527745426706																																																							
143	143	100_труд-отдых	-0.29552172377050084	0.024309956693855533	58	1.409977488243621																					63_мир-война	-0.8199661419702154	0.04570063924584712	6.0	0.2742038354750827																																																							
144	144	299_веселье-грусть	0.2933071289130116	0.02544819265651841	58	1.4759951740780681																					67_неизменность-изменение	0.8189471455045773	0.04620273557368866	6.0	0.27721641344213205																																																							
145	145	191_техническое_взаимодействие-животные_взаимоотношения	0.2916893660917676	0.02630774644781951	58	1.5258492939735315																					151_забытье-сознание	0.8144968070376968	0.04842543640253084	6.0	0.29055261841518504																																																							
146	146	168_работа-праздность	-0.2883389489780411	0.02816568743470505	58	1.633609871212893																					84_последовательность-разлад	0.8136175802876271	0.04887029544793206	6.0	0.2932217726875924																																																							
147	147	144_физический_труд-искусство	-0.2870280738004329	0.028921964671157683	58	1.6774739509271452																					127_начало-конец	0.8125792465429874	0.04939808705300154	6.0	0.2963885223180092																																																							
148	148	22_деятельность_наверху-деятельность_в_земле	-0.285014219524383	0.030116894705472706	58	1.7467798929174168																																																																																
149	149	138_война-мир	-0.28443308192116484	0.030469291874071276	58	1.7672189286961335																																																																																
