	Unnamed: 0	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	человек_NOUN	человек_NOUN.1	человек_NOUN.2	человек_NOUN.3	человек_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	год_NOUN	год_NOUN.1	год_NOUN.2	год_NOUN.3	год_NOUN.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
36	36	210_спешка-неторопливость	-0.13770469530518162	0.04223642857208562	218.0	9.207541428714665											19_быстрое_явление-длительное_явление	0.19547288642382266	0.031661725490553905	122.0	3.8627305098475766						36_спокойствие-деятельность	0.1729617940712099	0.0448463404741191	136.0	6.099102304480198																										281_домоседство-путешествие	0.2556990675376073	0.02681677622972085	75.0	2.0112582172290643																					39_целостность-пустота	0.2998412459805088	0.015240634089118785	65	0.9906412157927208					
37	37	9_трудности-отсутствие_проблем	-0.13652055825465725	0.044056741148097885	218.0	9.604369570285339											136_апатия-взбудораженность	-0.1954031951605236	0.03172374719210505	122.0	3.870297157436816						132_правонарушение-соблюдение_закона	-0.1728469650530959	0.04499078525379095	136.0	6.1187467945155705																										61_единство-разрозренность	-0.2552689804955627	0.027082846643937026	75.0	2.0312134982952768																					249_порыв-покой	-0.29931349338338226	0.015429768027703846	65	1.0029349218007502					
38	38	193_порядок-беспорядок	0.1355763855510086	0.04555488611313837	218.0	9.930965172664164											249_порыв-покой	-0.19466594943381907	0.03238618178851918	122.0	3.95111417819934						37_низ-верх	-0.17226333989123974	0.045730942479694336	136.0	6.21940817723843																										189_наука-религия	0.2550232330853376	0.02723587584852696	75.0	2.0426906886395217																					206_расслабление-напряжение	0.29923254134358185	0.015458956898468513	65	1.0048321984004531					
39	39	197_проблема-решение_проблем	0.1353892067339265	0.04585689564549583	218.0	9.996803250718092											181_дополнение-устранение	-0.19399727183640306	0.032997088086214	122.0	4.0256447465181076						89_апатия-взбудораженность	0.1718046108618584	0.04631980005370944	136.0	6.299492807304484																										87_народ-власть	0.2545873303326001	0.02750911416304092	75.0	2.063183562228069																					29_негативные_чувства-духовные_чувства	-0.29896697627566665	0.0155550448818205	65	1.0110779173183326					
40	40	300_беспокойство-спокойствие	0.13477294229914738	0.04686308575986416	218.0	10.216152695650386											173_отдых-работа	0.19383549966269245	0.033146338150585535	122.0	4.0438532543714345						227_иерархия-равенство	-0.17148641145027782	0.04673196017291804	136.0	6.355546583516853																										294_испытание-безмятежность	0.2535746325045949	0.028152856704146162	75.0	2.1114642528109617																					263_влияние-зависимость	0.2986424146547101	0.015673175287319784	65	1.018756393675786					
41	41																66_курируемый-куратор	-0.19358094917209087	0.03338233974586393	122.0	4.0726454489954005						222_религия-повседневность	-0.16984740418333458	0.048903572627417034	136.0	6.650885877328718																										155_поражение-победа	0.25323174942573284	0.02837367839803265	75.0	2.1280258798524487																					186_движение-неподвижность	0.2975361578714471	0.016081622877113254	65	1.0453054870123617					
42	42																190_погода-животное	-0.1920571280565501	0.03482499593770927	122.0	4.2486495044005315						65_серьёзность-веселье	-0.16926805986604526	0.04969093803576079	136.0	6.757967572863468																										253_соблюдение_закона-правонарушение	0.25194458577858025	0.029215713376722626	75.0	2.191178503254197																					83_речь-текст	0.2970836506399178	0.016251308276658945	65	1.0563350379828311					
43	43																288_радость-недовольство	0.19125043773022574	0.03560976518372773	122.0	4.3443913524147835																																				50_проблема-взаимовыручка	-0.2513266539355904	0.029627372756351494	75.0	2.2220529567263623																					192_производство-наука	-0.2966939679952277	0.01639866328888662	65	1.0659131137776303					
44	44																65_серьёзность-веселье	0.19117053299567496	0.03568830301256235	122.0	4.353972967532607																																				198_обучение-достижение	-0.2511216430133631	0.02976502334334255	75.0	2.2323767507506918																					291_работа-санкция	0.2963883165221617	0.016515042844297546	65	1.0734777848793404					
45	45																281_домоседство-путешествие	0.19116874722574093	0.03569005989902935	122.0	4.35418730768158																																				275_жизненный_процесс-кончина	0.2489186007770535	0.031278500430545635	75.0	2.345887532290923																					50_проблема-взаимовыручка	-0.2963149378891053	0.01654308756137327	65	1.0753006914892624					
46	46																269_власть-беспорядок	-0.1908697991863652	0.035985201178988346	122.0	4.390194543836579																																				200_природа-техника	-0.24835549853540614	0.0316755601132939	75.0	2.3756670084970426																					61_единство-разрозренность	-0.2949250689957473	0.017082044176356163	65	1.1103328714631506					
47	47																254_свобода-неволя	-0.19055652167762546	0.036296691506442685	122.0	4.4281963637860065																																				153_прерывание-продолжение	-0.2478306948907531	0.03204941648661478	75.0	2.4037062364961086																					8_застой-работа	0.2946515600966966	0.01718985594473471	65	1.1173406364077565					
48	48																196_неуют-уют	0.1903208361923093	0.036532525292407976	122.0	4.456968085673774																																				25_скрытность-прозрачность	-0.2474594108203421	0.03231614053164172	75.0	2.4237105398731287																					259_процесс-итог	0.29416088309744537	0.01738473122715072	65	1.130007529764797					
49	49																200_природа-техника	-0.18966970132762148	0.037190779179064194	122.0	4.537275059845832																																				269_власть-беспорядок	-0.2461073633099322	0.033303219087640334	75.0	2.497741431573025																					25_скрытность-прозрачность	-0.291252605122654	0.0185790077257988	65	1.2076355021769218					
50	50																6_холодное_отношение-тёплое_отношение	0.18965626842211836	0.03720446321741641	122.0	4.538944512524801																																				292_экстрим-повседневность	-0.2452383156890264	0.03395091944590296	75.0	2.5463189584427224																					62_жизнь-смерть	-0.2912417309846782	0.018583601394068568	65	1.207934090614457					
51	51																48_отдаление-приближение	-0.1891533134293773	0.03771987519287137	122.0	4.601824773530307																																				201_вирус-растение	0.24443287569472305	0.034560596717360045	75.0	2.5920447538020035																					108_творчество-власть	-0.29113781204924866	0.01862754982581613	65	1.2107907386780488					
52	52																152_исчезнование-появление	0.18850620756596548	0.038391818463349096	122.0	4.68380185252859																																				97_активность-пассивность	-0.2441842606097402	0.03475062529909592	75.0	2.6062968974321943																					233_неопределенная_тема-часть_целого	0.2898448020412953	0.0191818415287052	65	1.2468196993658378					
53	53																4_праздник-быт	-0.18768537054430764	0.039258587759293584	122.0	4.789547706633816																																				296_равенство-иерархия	0.24400319549342206	0.03488957141877585	75.0	2.6167178564081888																					200_природа-техника	-0.2894287106427278	0.01936317882816533	65	1.2586066238307467					
54	54																278_физический_труд-умственный_труд	-0.1873599828646356	0.0396066948547831	122.0	4.832016772283539																																				114_церковь-мирская_жизнь	-0.2434907872363835	0.03528530388667171	75.0	2.6463977915003785																					73_наука-физический_труд	-0.2889855023446337	0.019557939766911902	65	1.2712660848492738					
55	55																298_очевидный-скрытый	-0.18719610487759475	0.039782992326233634	122.0	4.853525063800503																																				272_образование-невежество	-0.2430288148038539	0.035645293512839245	75.0	2.6733970134629432																					282_путешествие-домоседство	-0.28887665360234643	0.01960602624652914	65	1.274391706024394					
56	56																189_наука-религия	0.18655165281626426	0.04048267321793389	122.0	4.938886132587935																																				92_жизнь-смерть	-0.24288404696647106	0.035758732439647785	75.0	2.6819049329735845																					292_экстрим-повседневность	-0.2888447373705606	0.019620145080785627	65	1.2753094302510657					
57	57																63_мир-война	0.1858987569310064	0.04120199610839903	122.0	5.0266435252246815																																				254_свобода-неволя	-0.2426609004540713	0.03593417873633318	75.0	2.695063405224989																					31_интеллект-культура	0.2885407895404089	0.019755037754851858	65	1.2840774540653708					
58	58																291_работа-санкция	0.18582787093050224	0.04128073354552363	122.0	5.036249492553884																																				36_спокойствие-деятельность	0.2425340691701023	0.0360342182930504	75.0	2.70256637197878																					134_физическое-абстрактное	-0.28824976166945865	0.019884936336257226	65	1.2925208618567197					
59	59																235_процесс-итог	0.1855520786063751	0.04158827115386788	122.0	5.073769080771881																																				216_старость-смерть	0.241729178563896	0.036674518811146174	75.0	2.7505889108359627																					297_юмор-суровость	-0.2880543106367477	0.01997258262202981	65	1.2982178704319378					
60	60																203_концепция-хаотичность	0.1855339859948342	0.041608513095157264	122.0	5.076238597609184																																				47_журналистика-литература	0.24141545511345544	0.036926647145823284	75.0	2.769498535936746																					257_тёплые_чувства-холодные_чувства	-0.2857779675420745	0.021017838355014185	65	1.3661594930759218					
61	61																97_активность-пассивность	-0.1850420932793272	0.04216200446570618	122.0	5.143764544816153																																				190_погода-животное	-0.2410887479027928	0.03719074483576237	75.0	2.789305862682178																					125_разработка-разрушение	-0.2853676047166779	0.021211134417696682	65	1.3787237371502843					
62	62																253_соблюдение_закона-правонарушение	0.18418298000934907	0.04314345240860167	122.0	5.263501193849403																																				89_апатия-взбудораженность	-0.23849653723448805	0.039342504658620735	75.0	2.9506878493965547																					12_частное-общее	0.2850281950863762	0.02137214873204286	65	1.3891896675827862					
63	63																166_порядочность-мошенничество	-0.18394651444985494	0.043416911035771256	122.0	5.2968631463640925																																				234_холодное_отношение-тёплое_отношение	-0.2371832508126057	0.04047154763342715	75.0	3.035366072507036																					208_неживая_природа-живая_природа	-0.284730730821156	0.02151411730757701	65	1.3984176249925055					
64	64																29_негативные_чувства-духовные_чувства	-0.1834526479552417	0.04399270335992588	122.0	5.367109809910957																																				105_сущность-внешность	0.23707320592537004	0.040567363281001884	75.0	3.042552246075141																					4_праздник-быт	-0.28451068920991424	0.021619649799971163	65	1.4052772369981257					
65	65																138_война-мир	-0.18257721469595908	0.04502899843163243	122.0	5.493537808659156																																				33_абстрактная_работа-конкретная_работа	-0.2354949440385157	0.041962391695007685	75.0	3.1471793771255765																					204_столкновение-мир	-0.2839005480900281	0.021914577885403144	65	1.4244475625512043					
66	66																188_страх-надёжность	0.18218669829317524	0.04549778449150186	122.0	5.550729707963228																																				172_наука-быт	-0.2351292509276459	0.042291238792609764	75.0	3.1718429094457314																					48_отдаление-приближение	-0.2838700763352872	0.021929396351427127	65	1.4254107628427632					
67	67																172_наука-быт	-0.18195732629288214	0.045775016666738985	122.0	5.584552033342158																																				259_процесс-итог	0.2345955195701484	0.042775022446869336	75.0	3.2081266835152014																					72_недостаток-достоинство	-0.2838383704995445	0.021944823983654337	65	1.426413558937532					
68	68																58_формирование-перестройка	0.1818802137585772	0.04586853431588511	122.0	5.595961186537983																																				180_потребление-вывод	-0.23288424718888856	0.04435714119878928	75.0	3.3267855899091967																					216_старость-смерть	0.2837948308112148	0.021966024824187018	65	1.4277916135721564					
69	69																94_проблема-решение_проблем	-0.18116478147811294	0.04674376870758254	122.0	5.70273978232507																																				167_дополнение-устранение	-0.2326841927332508	0.04454521386609046	75.0	3.3408910399567846																					158_конец-начало	-0.283619667408803	0.022051493171900385	65	1.4333470561735249					
70	70																216_старость-смерть	0.1811371792789779	0.04677781233873917	122.0	5.706893105326179																																				49_развитие-откат	-0.23138004362932976	0.045787463335417236	75.0	3.4340597501562926																					254_свобода-неволя	-0.2830367365338176	0.0223379613498128	65	1.4519674877378317					
71	71																289_недовольство-радость	0.1810224417280615	0.0469195466605863	122.0	5.724184692591527																																				295_прощение-мстительность	0.2311719036724957	0.04598834388693513	75.0	3.4491257915201348																					203_концепция-хаотичность	0.2815506513180761	0.023082584970129102	65	1.5003680230583916					
72	72																102_фантастика-реальность	0.18089850502109425	0.04707304521170122	122.0	5.742911515827548																																				196_неуют-уют	0.2302825799070635	0.04685485501640542	75.0	3.5141141262304063																					178_мыслительная_работа-физическая_работа	-0.27987028292174065	0.023949793514400998	65	1.5567365784360647					
73	73																284_учеба-производство	0.18064096951072486	0.0473933430098537	122.0	5.781987847202151																																				73_наука-физический_труд	-0.2301710591246794	0.0469644581304763	75.0	3.5223343597857224																					58_формирование-перестройка	0.2795879820002761	0.02409815590726217	65	1.5663801339720411					
74	74																73_наука-физический_труд	-0.18064069740958305	0.047393682377422426	122.0	5.782029250045536																																				95_доброта-злость	0.22969681284711654	0.047432910939017414	75.0	3.5574683204263056																					87_народ-власть	0.2776918366415051	0.025114959101128497	65	1.6324723415733524					
75	75																121_несовременность-актуальность	0.18029459016802132	0.047826987544815736	122.0	5.83489248046752																																																													116_смерть-жизнь	0.2768964709717059	0.025552136634386987	65	1.6608888812351539					
76	76																214_спешка-неторопливость	-0.18019155488119631	0.047956614617347904	122.0	5.850706983316443																																																													36_спокойствие-деятельность	0.27598842944213803	0.026059084460496998	65	1.6938404899323047					
77	77																180_потребление-вывод	-0.17997975525142604	0.04822399194473489	122.0	5.883327017257656																																																													214_спешка-неторопливость	-0.2757155951307107	0.026213051973937584	65	1.703848378305943					
78	78																185_беда-счастье	0.17994802720400646	0.04826415193467728	122.0	5.888226536030627																																																													169_потеря-приобретение	0.2746761554583494	0.02680668314213727	65	1.7424344042389224					
79	79																211_больница-дом	0.17975706245488018	0.048506453157737814	122.0	5.917787285244013																																																													54_реальность-когнитивные_процессы	-0.27423459653700577	0.027062267229936744	65	1.7590473699458884					
80	80																228_народ-власть	0.17961016058845075	0.048693531825251615	122.0	5.940610882680696																																																													273_жар-холод	-0.27408311459867485	0.02715041987397759	65	1.7647772918085434					
81	81																231_злость-радость	0.1789011148194994	0.04960492736431305	122.0	6.0518011384461925																																																													92_жизнь-смерть	-0.2740638700482625	0.027161636246302943	65	1.7655063560096913					
82	82																																																																																	52_близость-расстояние	0.27345190216869986	0.02752035241534372	65	1.7888229069973418					
83	83																																																																																	22_деятельность_наверху-деятельность_в_земле	-0.2734312802017481	0.027532509481823498	65	1.7896131163185274					
84	84																																																																																	177_изыскание-решение	-0.2728357569723743	0.027885537722170475	65	1.8125599519410809					
85	85																																																																																	209_отрицание-утверждение	-0.2711512761376925	0.028904786188334693	65	1.8788111022417548					
86	86																																																																																	189_наука-религия	0.2702649685128419	0.029453522884568636	65	1.9144789874969608					
87	87																																																																																	239_радость-недовольство	-0.2701079409375097	0.029551649009441086	65	1.920857185613671					
88	88																																																																																	235_процесс-итог	-0.2686460849624808	0.03047839694228133	65	1.9810958012482869					
89	89																																																																																	280_радость-недовольство	0.2675476447385078	0.03119068009960337	65	2.0273942064742188					
90	90																																																																																	150_безопасность-опасность	-0.2673202040674644	0.03133989264581705	65	2.0370930219781087					
91	91																																																																																	60_восстание-смирение	0.2670371357508177	0.03152643406045738	65	2.0492182139297297					
92	92																																																																																	44_упорядоченность-однородная_масса	0.2661098572555803	0.03214402962498024	65	2.089361925623716					
93	93																																																																																	33_абстрактная_работа-конкретная_работа	-0.2659605462013631	0.03224441488596653	65	2.0958869675878247					
94	94																																																																																	106_кончина-вечное_искусство	0.2655774041928313	0.03250321015494834	65	2.112708660071642					
95	95																																																																																	115_наследство-собственность	0.26453160260199315	0.033218453941522674	65	2.1591995061989744					
96	96																																																																																	38_личное-общее	0.2622186713599637	0.03484708091144058	65	2.2650602592436377					
97	97																																																																																	218_трусость-мужество	-0.2619856213823719	0.03501480840117022	65	2.275962546076064					
98	98																																																																																	236_умственный_труд-физический_труд	-0.2617571079248631	0.03517992348384745	65	2.2866950264500843					
99	99																																																																																	272_образование-невежество	-0.2609404711774811	0.035775303326071865	65	2.325394716194672					
100	100																																																																																	241_нападение-оборона	0.2603498282203762	0.03621112598649909	65	2.353723189122441					
101	101																																																																																	75_действующее_лицо-зритель	0.25973180108266025	0.03667187412263332	65	2.383671817971166					
102	102																																																																																	173_отдых-работа	0.2595082850442079	0.03683970408025795	65	2.394580765216767					
103	103																																																																																	269_власть-беспорядок	-0.2589798748294243	0.03723900773475797	65	2.4205355027592685					
104	104																																																																																	256_фильм-жизнь	-0.25873487635507386	0.0374253620186689	65	2.432648531213479					
105	105																																																																																	91_здоровье-болезнь	0.2584829883436645	0.03761776358566003	65	2.4451546330679017					
106	106																																																																																	293_соблюдение_закона-правонарушение	-0.2568655718195902	0.038872870586928204	65	2.5267365881503334					
107	107																																																																																	123_отдых-работа	0.2559717038101244	0.03958127424546208	65	2.572782825955035					
108	108																																																																																	6_холодное_отношение-тёплое_отношение	-0.25381042326897324	0.041338397042542635	65	2.686995807765272					
109	109																																																																																	231_злость-радость	0.2533629241044406	0.04171015423807016	65	2.7111600254745603					
110	110																																																																																	252_современность-древность	-0.25235885217277965	0.0425543386173031	65	2.7660320101247016					
111	111																																																																																	105_сущность-внешность	0.2517139544371319	0.04310394349501321	65	2.8017563271758585					
112	112																																																																																	300_беспокойство-спокойствие	-0.2511396257760618	0.043598322913354616	65	2.83389098936805					
113	113																																																																																	7_чужбина-родной_дом	-0.2502765559139448	0.04435003085396355	65	2.8827520055076308					
114	114																																																																																	102_фантастика-реальность	0.2499166971020574	0.04466659430204512	65	2.9033286296329326					
115	115																																																																																	207_фантастика-реальность	-0.2481193681428505	0.0462756506189756	65	3.0079172902334137					
116	116																																																																																	137_вертикальные_отношения-горизонтальные_отношения	-0.2471522876762957	0.04716094774619788	65	3.0654616035028623					
117	117																																																																																	176_животное-человек	0.24546199777110236	0.048741656646876436	65	3.168207682046969					
118	118																																																																																	32_разруха-реализация	0.2452970574802625	0.04889820127770215	65	3.1783830830506394					
