	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	мой_DET	мой_DET.1	мой_DET.2	мой_DET.3	мой_DET.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	первый_ADJ	первый_ADJ.1	первый_ADJ.2	первый_ADJ.3	первый_ADJ.4	год_NOUN	год_NOUN.1	год_NOUN.2	год_NOUN.3	год_NOUN.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	еще_ADV	еще_ADV.1	еще_ADV.2	еще_ADV.3	еще_ADV.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	ждать_VERB	ждать_VERB.1	ждать_VERB.2	ждать_VERB.3	ждать_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
70	70																										74_тёплые_чувства-холодные_чувства	0.2828570156383301	0.007579242021672696	88	0.6669732979071972																																																																						
71	71																										197_проблема-решение_проблем	-0.28282871320605	0.007585534730604105	88	0.6675270562931611																																																																						
72	72																										252_современность-древность	-0.27973031294287026	0.008302873345494288	88	0.7306528544034974																																																																						
73	73																										85_направление-дезориентация	-0.27971937065005315	0.008305508867938006	88	0.7308847803785445																																																																						
74	74																										133_торможение-развитие	-0.2789068048807449	0.008503286831970398	88	0.748289241213395																																																																						
75	75																										205_отдых-рабочий_процесс	0.2765332824458072	0.00910488686626118	88	0.8012300442309838																																																																						
76	76																										83_речь-текст	0.2757404151711139	0.009314003924745065	88	0.8196323453775658																																																																						
77	77																										12_частное-общее	0.2747887410592478	0.009570555440350178	88	0.8422088787508156																																																																						
78	78																										237_низшие_слои-высшие_слои	-0.2739583920917215	0.009799435310431556	88	0.8623503073179769																																																																						
79	79																										97_активность-пассивность	-0.27290756762934804	0.01009594693106044	88	0.8884433299333185																																																																						
80	80																										137_вертикальные_отношения-горизонтальные_отношения	-0.2724870667547211	0.010216780811221404	88	0.8990767113874835																																																																						
81	81																										50_проблема-взаимовыручка	-0.2717859689908525	0.010421059572948829	88	0.9170532424194968																																																																						
82	82																										84_последовательность-разлад	-0.271715469314927	0.01044179726221966	88	0.91887815907533																																																																						
83	83																										130_размеренная_жизнь-напряжённая_жизнь	0.2712996559683302	0.010564845280592363	88	0.929706384692128																																																																						
84	84																										243_проблема-решение_проблем	-0.2709111146537796	0.010680966078187457	88	0.939925014880496																																																																						
85	85																										231_злость-радость	0.2707912522180573	0.010717012878709138	88	0.9430971333264042																																																																						
86	86																										4_праздник-быт	-0.2703825332798785	0.010840729007740038	88	0.9539841526811234																																																																						
87	87																										117_живая_природа-неживая_природа	-0.2696825973982089	0.011055492206325585	88	0.9728833141566512																																																																						
88	88																										17_полемика-консенсус	0.2682612254374351	0.011503068958969971	88	1.0122700683893573																																																																						
89	89																										61_единство-разрозренность	0.2676537207792303	0.011699134665081766	88	1.0295238505271953																																																																						
90	90																										104_неподвижность-подвижность	0.265868138462207	0.012292367406966064	88	1.0817283318130138																																																																						
91	91																										69_труд-месть	-0.2635625276542465	0.013096978760721566	88	1.1525341309434978																																																																						
92	92																										86_доказательство-совпадение	0.2612732743187743	0.013940763214730024	88	1.226787162896242																																																																						
93	93																										157_отсутствие_чувств-чувства	-0.26001206789418524	0.01442546442870299	88	1.2694408697258632																																																																						
94	94																										284_учеба-производство	0.2586819267490375	0.01495241159940234	88	1.3158122207474061																																																																						
95	95																										120_усталость-покой	0.2583994187563521	0.01506644994486314	88	1.3258475951479562																																																																						
96	96																										136_апатия-взбудораженность	-0.2582225701086208	0.015138219753670981	88	1.3321633383230465																																																																						
97	97																										112_профессиональный-любительский	0.2559291944897871	0.01609606003137589	88	1.4164532827610783																																																																						
98	98																										80_сон-бодрствование	-0.2555087980762016	0.016277203194841744	88	1.4323938811460737																																																																						
99	99																										297_юмор-суровость	-0.25329657487732865	0.017259692812363215	88	1.5188529674879632																																																																						
100	100																										256_фильм-жизнь	-0.24997139704050345	0.018832451775239675	88	1.6572557562210914																																																																						
101	101																										288_радость-недовольство	0.2497632078356186	0.018934891754069056	88	1.666270474358077																																																																						
102	102																										296_равенство-иерархия	0.2475798364595111	0.020038377881456425	88	1.763377253568165																																																																						
103	103																										161_холодное_отношение-тёплое_отношение	-0.2461293764114292	0.0208015493489777	88	1.8305363427100376																																																																						
104	104																										238_дистанция-близость	0.2455302968095445	0.021123947819021962	88	1.8589074080739332																																																																						
105	105																										258_конец-начало	-0.2442800352964287	0.02181058079085494	88	1.9193311095952348																																																																						
106	106																										191_техническое_взаимодействие-животные_взаимоотношения	0.24263988747546916	0.0227401983183746	88	2.0011374520169647																																																																						
107	107																										38_личное-общее	0.24232656324660065	0.022921582153845647	88	2.0170992295384167																																																																						
108	108																										77_природные_процессы-военные_процессы	0.24205868572789116	0.023077634422980938	88	2.0308318292223224																																																																						
109	109																										26_ненависть-дружба	-0.24163243643917265	0.023327814715881297	88	2.052847694997554																																																																						
110	110																										91_здоровье-болезнь	0.2410843380587	0.023652908570508703	88	2.081455954204766																																																																						
111	111																										128_неловкость-ловкость	0.24012414175305896	0.024231741050583344	88	2.1323932124513343																																																																						
112	112																										293_соблюдение_закона-правонарушение	-0.23890875787738536	0.024981667739513262	88	2.1983867610771672																																																																						
113	113																										262_серьезность-шутка	-0.2359614262889779	0.026882652437146687	88	2.365673414468908																																																																						
114	114																										272_образование-невежество	-0.235318193942758	0.02731345196894569	88	2.4035837732672207																																																																						
115	115																										281_домоседство-путешествие	0.2331027401810989	0.028842293759119043	88	2.5381218508024763																																																																						
116	116																										250_быт-война	-0.2323110694128196	0.02940588228916796	88	2.5877176414467806																																																																						
117	117																										176_животное-человек	-0.2314536059317075	0.030026779840989462	88	2.6423566260070728																																																																						
118	118																										244_смерть-жизнь	0.23103058059062584	0.030337151720194844	88	2.6696693513771463																																																																						
119	119																										99_благоразумие-безолаберность	0.2309060149956221	0.030429059381946694	88	2.677757225611309																																																																						
120	120																										253_соблюдение_закона-правонарушение	0.2304291509629773	0.030783076320996618	88	2.708910716247703																																																																						
121	121																										261_болезнь-здоровье	-0.23016221655193256	0.030982756769307788	88	2.726482595699085																																																																						
122	122																										29_негативные_чувства-духовные_чувства	-0.2298825862344441	0.031193104681031238	88	2.7449932119307494																																																																						
123	123																										111_нежелание-желание	0.2292902997926659	0.03164262145058493	88	2.7845506876514743																																																																						
124	124																										189_наука-религия	0.22874588014420505	0.032060611331796864	88	2.821333797198124																																																																						
125	125																										295_прощение-мстительность	0.2282086588057607	0.03247762227313653	88	2.858030760036015																																																																						
126	126																										290_статистика-отсутствие_системы	0.2279714799157805	0.03266317647127948	88	2.874359529472594																																																																						
127	127																										212_наука-быт	-0.2254437066448056	0.03469675882648395	88	3.053314776730588																																																																						
128	128																										200_природа-техника	-0.22415887616544125	0.03577046624104619	88	3.1478010292120646																																																																						
129	129																										126_путешествие-конец_движения	0.2238745896307898	0.0360117629662618	88	3.169035141031038																																																																						
130	130																										169_потеря-приобретение	0.2234688337331429	0.03635852096249576	88	3.1995498446996264																																																																						
131	131																										239_радость-недовольство	-0.2221240621696796	0.03752780641281449	88	3.3024469643276744																																																																						
132	132																										215_творчество-власть	-0.2211223067277868	0.038419127888581435	88	3.380883254195166																																																																						
133	133																										109_убожество-роскошь	-0.22070997893096034	0.03879110144617008	88	3.4136169272629666																																																																						
134	134																										98_разрушение-поддержание	0.21870695259662004	0.040641123601406405	88	3.576418876923764																																																																						
135	135																										134_физическое-абстрактное	-0.21834408761795007	0.04098400866971864	88	3.6065927629352417																																																																						
136	136																										190_погода-животное	-0.21560519709270493	0.04365054159119869	88	3.841247660025485																																																																						
137	137																										280_радость-недовольство	0.2152965787892659	0.0439598317375379	88	3.868465192903335																																																																						
138	138																										3_спокойствие-суматоха	0.2128835166488444	0.04644134999309631	88	4.086838799392476																																																																						
139	139																										8_застой-работа	0.21179914654797485	0.04759362042046125	88	4.1882385970005895																																																																						
140	140																										59_увядание-расцвет	0.20963692644088205	0.049961750994965234	88	4.396634087556942																																																																						
