	Unnamed: 0	я_PRON	я_PRON.1	я_PRON.2	я_PRON.3	я_PRON.4	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	время_NOUN	время_NOUN.1	время_NOUN.2	время_NOUN.3	время_NOUN.4	человек_NOUN	человек_NOUN.1	человек_NOUN.2	человек_NOUN.3	человек_NOUN.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	думать_VERB	думать_VERB.1	думать_VERB.2	думать_VERB.3	думать_VERB.4	мочь_VERB	мочь_VERB.1	мочь_VERB.2	мочь_VERB.3	мочь_VERB.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	ждать_VERB	ждать_VERB.1	ждать_VERB.2	ждать_VERB.3	ждать_VERB.4	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4	жить_VERB	жить_VERB.1	жить_VERB.2	жить_VERB.3	жить_VERB.4
65	65																																														53_подчинение-неповиновение	0.31078957358648945	0.006650265156177365	75	0.4987698867133024																72_недостаток-достоинство	-0.27720085148897017	0.02538407912233638	65.0	1.6499651429518647
66	66																																														125_разработка-разрушение	-0.3103718318322123	0.006727737991740718	75	0.504580349380554																209_отрицание-утверждение	-0.2768966613789219	0.025552031212015637	65.0	1.6608820287810162
67	67																																														271_бюрократия-творчество	-0.3090271144178157	0.0069825450448780645	75	0.5236908783658548																195_болезнь-работа	-0.2767966353588279	0.025607463008280408	65.0	1.6644850955382269
68	68																																														137_вертикальные_отношения-горизонтальные_отношения	-0.307987559868922	0.007185305768292044	75	0.5388979326219032																185_беда-счастье	0.2766761640993652	0.025674359745404256	65.0	1.6688333834512767
69	69																																														284_учеба-производство	0.3064466652526058	0.007495369607357581	75	0.5621527205518186																130_размеренная_жизнь-напряжённая_жизнь	0.2749801245553358	0.026631923680308426	65.0	1.7310750392200478
70	70																																														253_соблюдение_закона-правонарушение	0.30641284929385804	0.007502303901348124	75	0.5626727926011093																62_жизнь-смерть	-0.2747572718193813	0.0267599530460448	65.0	1.7393969479929117
71	71																																														38_личное-общее	0.30511390958969925	0.007772963828060764	75	0.5829722871045573																239_радость-недовольство	-0.2729475087667267	0.02781900212086846	65.0	1.8082351378564496
72	72																																														126_путешествие-конец_движения	0.30466187652150345	0.007869143241988607	75	0.5901857431491455																254_свобода-неволя	-0.2726833121528726	0.027976517285120267	65.0	1.8184736235328176
73	73																																														116_смерть-жизнь	0.30439004425238897	0.007927482436794538	75	0.5945611827595904																242_отдых-работа	0.2718293583069893	0.02849078924932545	65.0	1.8519013012061545
74	74																																														171_работа-отдых	-0.3041025263400429	0.007989600426137349	75	0.5992200319603012																208_неживая_природа-живая_природа	-0.2712624497306619	0.02883656582000748	65.0	1.8743767783004857
75	75																																														267_неволя-свобода	0.30385357846886546	0.008043729718073938	75	0.6032797288555453																24_активность-пассивность	-0.2697178177732347	0.029796624238074918	65.0	1.9367805754748697
76	76																																														300_беспокойство-спокойствие	-0.3025176503146512	0.008339730336790536	75	0.6254797752592902																222_религия-повседневность	0.26970163069738323	0.0298068255096055	65.0	1.9374436581243573
77	77																																														299_веселье-грусть	0.3024277700157472	0.008359983272514878	75	0.6269987454386159																260_быт-искусство	0.26888857085016904	0.030323008126767286	65.0	1.970995528239874
78	78																																														162_история-одномоментное_происшествие	0.30165497328524965	0.008535904397922909	75	0.6401928298442183																127_начало-конец	0.26829895542345183	0.030702004359280038	65.0	1.9956302833532025
79	79																																														203_концепция-хаотичность	0.3007808267715449	0.008738795840763041	75	0.655409688057228																265_радость-недовольство	-0.26824819607169936	0.03073481648897962	65.0	1.9977630717836752
80	80																																														90_отдых-напряжение	0.3006707317442404	0.00876464598445594	75	0.6573484488341955																166_порядочность-мошенничество	0.2681896758535727	0.03077268190119072	65.0	2.0002243235773967
81	81																																														47_журналистика-литература	0.3005709847373555	0.008788124170572401	75	0.6591093127929301																294_испытание-безмятежность	0.2681069349851349	0.030826285943348193	65.0	2.0037085863176327
82	82																																														58_формирование-перестройка	0.2999508099556469	0.008935337600955098	75	0.6701503200716323																73_наука-физический_труд	-0.26702738702353346	0.03153287496985449	65.0	2.049636873040542
83	83																																														14_изобилие-недостаток	0.29987062760703104	0.008954527376494301	75	0.6715895532370726																168_работа-праздность	-0.2670006318283249	0.031550557582028994	65.0	2.050786242831885
84	84																																														240_осторожность-риск	0.2996487827938194	0.0090078086809423	75	0.6755856510706725																248_спор-согласие	0.2655212178711306	0.032541307079545376	65.0	2.115184960170449
85	85																																														276_начало-конец	-0.2988970829626307	0.00919041377790172	75	0.689281033342629																154_знание-сомнение	0.26527335551364106	0.03270981502004272	65.0	2.126137976302777
86	86																																														103_познание-непостижимость	-0.2984660452583782	0.009296575400334295	75	0.6972431550250722																136_апатия-взбудораженность	-0.26520846139350074	0.032754053204549494	65.0	2.129013458295717
87	87																																														63_мир-война	0.29833059820712765	0.009330155577069591	75	0.6997616682802192																229_закрытие-открытие	0.26511752524946025	0.03281612828939071	65.0	2.133048338810396
88	88																																														74_тёплые_чувства-холодные_чувства	0.2958920825553847	0.009953103896687006	75	0.7464827922515253																293_соблюдение_закона-правонарушение	-0.2645626719464226	0.03319701713886235	65.0	2.1578061140260525
89	89																																														297_юмор-суровость	-0.2937826186777294	0.010520951274838469	75	0.7890713456128852																212_наука-быт	0.2645522356208549	0.033204216563518504	65.0	2.158274076628703
90	90																																														48_отдаление-приближение	-0.2928925481283801	0.010768889196264666	75	0.80766668971985																179_работа-искусство	-0.2644357046607245	0.03328469321640358	65.0	2.1635050590662326
91	91																																														87_народ-власть	0.2896455811788949	0.01171699280581742	75	0.8787744604363066																50_проблема-взаимовыручка	-0.26395388361677546	0.03361917137681897	65.0	2.1852461394932328
92	92																																														123_отдых-работа	-0.28957438418874765	0.011738569593394524	75	0.8803927195045894																143_неважность-значимость	-0.26244951335305194	0.03468160309802998	65.0	2.2543042013719488
93	93																																														31_интеллект-культура	0.2888624386667786	0.011956235043155098	75	0.8967176282366324																1_иерархия-равенство	-0.2614660398103112	0.035391176838701806	65.0	2.3004264945156168
94	94																																														76_мир-война	0.2887186069532354	0.0120006321208337	75	0.9000474090625276																269_власть-беспорядок	-0.2610022491395085	0.03572997198037516	65.0	2.3224481787243856
95	95																																														177_изыскание-решение	-0.2880210295674693	0.0122179919130303	75	0.9163493934772724																256_фильм-жизнь	-0.2603668983970396	0.03619846858113528	65.0	2.352900457773793
96	96																																														111_нежелание-желание	0.2872398677222171	0.012465442520121665	75	0.9349081890091248																95_доброта-злость	0.2595777109454687	0.03678750651437435	65.0	2.391187923434333
97	97																																														207_фантастика-реальность	-0.2847548395189269	0.013281754816021596	75	0.9961316112016196																105_сущность-внешность	0.2580897187756153	0.03791979944459471	65.0	2.464786963898656
98	98																																														254_свобода-неволя	-0.28400695071435544	0.013536317547922632	75	1.015223816094197																157_отсутствие_чувств-чувства	-0.2570605957328768	0.03871971638712901	65.0	2.516781565163386
99	99																																														96_наука-быт	0.282500453601665	0.01406193149907578	75	1.0546448624306834																132_правонарушение-соблюдение_закона	0.2568184322919988	0.03890996499373777	65.0	2.529147724592955
100	100																																														110_негативные_эмоции-положительные_эмоции	0.28230887562822177	0.014130020469525063	75	1.0597515352143798																268_отдых-работа	0.2567726107003511	0.03894605042848742	65.0	2.531493277851682
101	101																																														226_человек-транспорт	-0.28211594387287364	0.014198878312339925	75	1.0649158734254944																77_природные_процессы-военные_процессы	0.2566311045898552	0.039057664531354105	65.0	2.5387481945380173
102	102																																														80_сон-бодрствование	0.28066359959017256	0.014726591941580146	75	1.1044943956185111																252_современность-древность	-0.25581960494505984	0.039702872889735945	65.0	2.5806867378328358
103	103																																														131_процесс-завершение	0.2789206376052413	0.015382173771190529	75	1.1536630328392896																2_неживая_природа-живая_природа	-0.2556028431414754	0.03987670217667662	65.0	2.5919856414839804
104	104																																														205_отдых-рабочий_процесс	0.2784520433215819	0.015562659621638553	75	1.1671994716228913																217_завоевание-бегство	-0.2540738397952185	0.04112084879787172	65.0	2.672855171861661
105	105																																														237_низшие_слои-высшие_слои	-0.2778215057043936	0.015808397832600473	75	1.1856298374450356																216_старость-смерть	0.25345644726884564	0.041632232994476936	65.0	2.7060951446410013
106	106																																														130_размеренная_жизнь-напряжённая_жизнь	0.2755014163519319	0.01674158833770757	75	1.2556191253280675																70_единство-разрозренность	-0.2529427507538797	0.04206172063459025	65.0	2.734011841248366
107	107																																														161_холодное_отношение-тёплое_отношение	-0.2750069820970827	0.01694646950799843	75	1.2709852130998822																259_процесс-итог	0.2527076492344548	0.04225949950508573	65.0	2.7468674678305725
108	108																																														18_уменьшение-расширение	0.27473100108558623	0.017061763364053243	75	1.2796322523039931																214_спешка-неторопливость	-0.2526240840039309	0.042329983344563914	65.0	2.7514489173966545
109	109																																														201_вирус-растение	0.27458229417851604	0.01712416611020074	75	1.2843124582650556																279_соблюдение_закона-правонарушение	0.2518147704697821	0.043017640411355314	65.0	2.7961466267380954
110	110																																														176_животное-человек	-0.2739648147371362	0.01738538444463829	75	1.303903833347872																32_разруха-реализация	0.25180453185834123	0.04302639861820829	65.0	2.7967159101835386
111	111																																														206_расслабление-напряжение	0.2738974341534479	0.017414095080437172	75	1.3060571310327882																29_негативные_чувства-духовные_чувства	-0.2516878229855512	0.04312633648834878	65.0	2.8032118717426706
112	112																																														108_творчество-власть	-0.2730577773370255	0.017775298461983027	75	1.3331473846487267																193_порядок-беспорядок	-0.2516079434548586	0.0431948476679354	65.0	2.8076650984158014
113	113																																														129_успех-беда	0.2719936921552816	0.018242266498614254	75	1.368169987396069																149_нищета-состояние	0.2515288442568593	0.04326277798997577	65.0	2.8120805693484248
114	114																																														157_отсутствие_чувств-чувства	0.2689524963185305	0.019635283810821618	75	1.4726462858116216																137_вертикальные_отношения-горизонтальные_отношения	-0.2514897081238634	0.04329642062801132	65.0	2.814267340820736
115	115																																														219_соблюдение_закона-правонарушение	-0.2681846515526641	0.0200010467979274	75	1.500078509844555																7_чужбина-родной_дом	-0.2514485900346311	0.0433317902527361	65.0	2.8165663664278457
116	116																																														2_неживая_природа-живая_природа	-0.2666620733737895	0.02074357354715577	75	1.555768016036683																163_человек-инструмент	0.2514105616392969	0.04336452333722658	65.0	2.818694016919728
117	117																																														60_восстание-смирение	-0.26569564627525943	0.021226984147805838	75	1.5920238110854377																111_нежелание-желание	0.2509971665325749	0.043721671919487934	65.0	2.8419086747667146
118	118																																														229_закрытие-открытие	-0.26494337006686003	0.021609896285445743	75	1.6207422214084308																263_влияние-зависимость	0.25097624546477204	0.04373981072109676	65.0	2.8430876968712893
119	119																																														199_уют-неуют	-0.2635227609171316	0.022349065033163525	75	1.6761798774872645																125_разработка-разрушение	-0.250919350642137	0.0437891705418262	65.0	2.8462960852187034
120	120																																														124_сражение-тыл	-0.26293376172891514	0.02266178529483253	75	1.6996338971124398																300_беспокойство-спокойствие	-0.2507152967969621	0.04396657771345962	65.0	2.8578275513748745
121	121																																														9_трудности-отсутствие_проблем	0.26250741834183194	0.02289046222021305	75	1.7167846665159787																44_упорядоченность-однородная_масса	0.2501791230707399	0.0444355583875115	65.0	2.8883112951882475
122	122																																														166_порядочность-мошенничество	-0.2622055690291961	0.02305354878144052	75	1.7290161586080388																133_торможение-развитие	-0.24930254746082564	0.04521114941468027	65.0	2.938724711954217
123	123																																														57_улица-дом	-0.2619336560501159	0.02320130596479797	75	1.7400979473598477																221_получение_денег-отсутствие_денег	-0.24928501489733976	0.045226775042837564	65.0	2.939740377784441
124	124																																														163_человек-инструмент	0.2602401518942695	0.024139794499016032	75	1.8104845874262023																49_развитие-откат	0.24814579426621794	0.0462516522876656	65.0	3.006357398698264
125	125																																														164_устранение-дополнение	0.2599101540469853	0.024326372330767308	75	1.824477924807548																162_история-одномоментное_происшествие	0.24602191612855165	0.04821329896185876	65.0	3.13386443252082
126	126																																														179_работа-искусство	-0.2596535441293605	0.024472301886703875	75	1.8354226415027903																271_бюрократия-творчество	-0.24567655211818315	0.048538638091684336	65.0	3.155011475959482
127	127																																														32_разруха-реализация	0.25948554872588186	0.024568239708939267	75	1.842617978170445																240_осторожность-риск	0.24469927033547534	0.049469015351139886	65.0	3.2154859978240924
128	128																																														256_фильм-жизнь	-0.25692077760835424	0.026073000729123004	75	1.9554750546842248																				
129	129																																														79_многообразие-единство	0.25432114645659404	0.027677102995816383	75	2.0757827246862286																				
130	130																																														62_жизнь-смерть	-0.2542805225128859	0.027702816833189457	75	2.0777112624892093																				
131	131																																														101_фиксация-пересмотр	0.2541859550226069	0.027762753600414098	75	2.0822065200310576																				
132	132																																														216_старость-смерть	0.25280609239365304	0.028649838950687238	75	2.148737921301543																				
133	133																																														15_древняя_работа-современная_работа	0.2516248488184407	0.02942811282511153	75	2.207108461883365																				
134	134																																														260_быт-искусство	0.25005811591977256	0.030487779602691206	75	2.286583470201841																				
135	135																																														86_доказательство-совпадение	0.24925904172002586	0.031040480282522674	75	2.3280360211892006																				
136	136																																														198_обучение-достижение	-0.24848033405376124	0.03158717175243623	75	2.3690378814327167																				
137	137																																														259_процесс-итог	0.2457737340468789	0.03355063755553158	75	2.5162978166648684																				
138	138																																														192_производство-наука	-0.2421054970282433	0.03637398113872648	75	2.7280485854044856																				
139	139																																														113_скрытность-прозрачность	-0.2419538778054677	0.03649482002781427	75	2.7371115020860697																				
140	140																																														223_бытовые_ситуации-глобальные_происшествия	-0.2408726838608237	0.03736626634849654	75	2.80246997613724																				
141	141																																														235_процесс-итог	0.24074820657592536	0.03746769963837557	75	2.8100774728781674																				
142	142																																														274_единство-разрозренность	0.24023261566613874	0.037890288005299935	75	2.841771600397496																				
143	143																																														84_последовательность-разлад	-0.2393970626142474	0.038583549444817185	75	2.8937662083612894																				
144	144																																														289_недовольство-радость	0.23887641798304304	0.039020844318026326	75	2.9265633238519744																				
145	145																																														250_быт-война	-0.2365168984569681	0.04105462462144867	75	3.07909684660865																				
146	146																																														238_дистанция-близость	0.2357445986463681	0.041739110827118314	75	3.130433312033873																				
147	147																																														210_спешка-неторопливость	-0.23363218376187386	0.04365980368452042	75	3.2744852763390315																				
148	148																																														139_свобода-неволя	-0.2332788731054835	0.04398807406868866	75	3.299105555151649																				
149	149																																														218_трусость-мужество	-0.2327066430990313	0.04452407534962536	75	3.3393056512219017																				
150	150																																														252_современность-древность	-0.2295641388677793	0.04756465068852058	75	3.567348801639044																				
151	151																																														30_стихийное_собрание-мероприятия	0.22889803542959455	0.048230624029803375	75	3.617296802235253																				
152	152																																														40_уклад_жизни-дисциплина	0.22845879258738785	0.04867396360791037	75	3.6505472705932775																				
153	153																																														175_нематериальное-материальное	-0.2284058048661249	0.04872767129166476	75	3.6545753468748567																				
