	Unnamed: 0	свой_DET	свой_DET.1	свой_DET.2	свой_DET.3	свой_DET.4	они_PRON	они_PRON.1	они_PRON.2	они_PRON.3	они_PRON.4	он_PRON	он_PRON.1	он_PRON.2	он_PRON.3	он_PRON.4	хотеть_VERB	хотеть_VERB.1	хотеть_VERB.2	хотеть_VERB.3	хотеть_VERB.4	человек_NOUN	человек_NOUN.1	человек_NOUN.2	человек_NOUN.3	человек_NOUN.4	очень_ADV	очень_ADV.1	очень_ADV.2	очень_ADV.3	очень_ADV.4	она_PRON	она_PRON.1	она_PRON.2	она_PRON.3	она_PRON.4	мы_PRON	мы_PRON.1	мы_PRON.2	мы_PRON.3	мы_PRON.4	жизнь_NOUN	жизнь_NOUN.1	жизнь_NOUN.2	жизнь_NOUN.3	жизнь_NOUN.4	потом_ADV	потом_ADV.1	потом_ADV.2	потом_ADV.3	потом_ADV.4	знать_VERB	знать_VERB.1	знать_VERB.2	знать_VERB.3	знать_VERB.4	год_NOUN	год_NOUN.1	год_NOUN.2	год_NOUN.3	год_NOUN.4	хороший_ADJ	хороший_ADJ.1	хороший_ADJ.2	хороший_ADJ.3	хороший_ADJ.4	произойти_VERB	произойти_VERB.1	произойти_VERB.2	произойти_VERB.3	произойти_VERB.4	день_NOUN	день_NOUN.1	день_NOUN.2	день_NOUN.3	день_NOUN.4	видеть_VERB	видеть_VERB.1	видеть_VERB.2	видеть_VERB.3	видеть_VERB.4	ничто_PRON	ничто_PRON.1	ничто_PRON.2	ничто_PRON.3	ничто_PRON.4
39	39											179_работа-искусство	0.1482589488830968	0.027191407370088717	222	6.036492436159697											159_реальная_жизнь-выдуманная_жизнь	0.1042315973003052	0.043393650660120485	376.0	16.3160126482053	178_мыслительная_работа-физическая_работа	0.1552636347742544	0.04511883094578553	167.0	7.534844767946184																																														184_правонарушение-соблюдение_закона	-0.21295573849421812	0.034318256190355965	99.0	3.39750736284524
40	40											291_работа-санкция	-0.14814090443956848	0.02731540664232425	222	6.064020274595984											254_свобода-неволя	-0.10412834606300604	0.04360280113054037	376.0	16.394653225083182	293_соблюдение_закона-правонарушение	-0.15507213702391398	0.045387707526657016	167.0	7.579747156951723																																														253_соблюдение_закона-правонарушение	-0.21260677043052206	0.034621082388161084	99.0	3.4274871564279468
41	41											79_многообразие-единство	-0.14701538083990787	0.02852224208440115	222	6.331937742737058											168_работа-праздность	-0.1035848521131838	0.044717757492382534	376.0	16.81387681713584	46_идея-реализация	0.1550280668825431	0.04544977421897242	167.0	7.590112294568393																																														54_реальность-когнитивные_процессы	0.20974122229296704	0.03719374090225957	99.0	3.682180349323697
42	42											91_здоровье-болезнь	-0.14691213586644294	0.028635195502535318	222	6.357013401562841											121_несовременность-актуальность	0.10355122581766588	0.044787520251453966	376.0	16.840107614546692	184_правонарушение-соблюдение_закона	0.15497010171890774	0.045531518033648834	167.0	7.603763511619353																																														277_неживая_природа-живая_природа	-0.2089532874881226	0.03792859116944449	99.0	3.7549305257750047
43	43											29_негативные_чувства-духовные_чувства	0.1452997024970103	0.030449512795585595	222	6.759791840620003											111_нежелание-желание	0.10332113530542922	0.045267334504163856	376.0	17.020517773565608	103_познание-непостижимость	-0.15494621639978162	0.04556523736043833	167.0	7.6093946391932015																																														102_фантастика-реальность	-0.20694637601450866	0.03985537711836756	99.0	3.9456823347183887
44	44											57_улица-дом	0.14445806480497575	0.031434874412061366	222	6.978542119477625											73_наука-физический_труд	-0.10324559472132334	0.04542579943341447	376.0	17.08010058696384	31_интеллект-культура	-0.15491071829740333	0.0456153891775882	167.0	7.617769992657228																																														200_природа-техника	0.20424858563205067	0.04257366379116589	99.0	4.214792715325424
45	45											206_расслабление-напряжение	-0.1443641055252721	0.031546546089838215	222	7.003333231944082											112_профессиональный-любительский	0.10323796245007834	0.04544183586595348	376.0	17.086130285598507	299_веселье-грусть	-0.15466440274041954	0.045964655360571184	167.0	7.676097445215388																																														49_развитие-откат	0.20420006066572532	0.042623936180678855	99.0	4.2197696818872075
46	46											169_потеря-приобретение	-0.14422111807754667	0.03171713666723796	222	7.041204340126827											67_неизменность-изменение	0.10277832549616804	0.046416393449828064	376.0	17.452563937135352	14_изобилие-недостаток	0.15462289646805705	0.04602372886196955	167.0	7.6859627199489156																																														50_проблема-взаимовыручка	0.20305261835039784	0.04382717473138992	99.0	4.338890298407602
47	47											185_беда-счастье	-0.14389354842959193	0.03211090586469935	222	7.128621101963256											295_прощение-мстительность	0.10274816112565067	0.04648095840696277	376.0	17.476840361018	149_нищета-состояние	-0.15416985859836566	0.04667264149565725	167.0	7.794331129774761																																														48_отдаление-приближение	0.20278786847852773	0.04410877099312698	99.0	4.366768328319571
48	48											10_рутина-отдых	0.14389047168200986	0.03211462403798163	222	7.129446536431923											189_наука-религия	0.10203905901171577	0.04802057354881755	376.0	18.0557356543554	112_профессиональный-любительский	-0.15397495482696275	0.04695415152483007	167.0	7.841343304646621																																														276_начало-конец	0.20259695384050888	0.04431276542114339	99.0	4.386963776693197
49	49											284_учеба-производство	-0.1438283633170415	0.032189758859101573	222	7.146126466720549											205_отдых-рабочий_процесс	0.10184915494794926	0.048440067982228836	376.0	18.21346556131804	117_живая_природа-неживая_природа	0.1539375522352374	0.04700833566082765	167.0	7.850392055358218																																														108_творчество-власть	0.20083473383773812	0.04623297992591699	99.0	4.577065012665782
50	50											132_правонарушение-соблюдение_закона	0.14351747370865073	0.032568106255529465	222	7.230119588727543											79_многообразие-единство	0.10152774536882377	0.04915703877603578	376.0	18.483046579789452	39_целостность-пустота	0.1538786750671744	0.04709373503572857	167.0	7.8646537509666725																																														100_труд-отдых	0.20020266292972794	0.04693831159754661	99.0	4.646892848157115
51	51											186_движение-неподвижность	-0.1430066596543148	0.033197971384959016	222	7.369949647460903											209_отрицание-утверждение	-0.1013563261205319	0.049543037845061116	376.0	18.62818222974298	97_активность-пассивность	-0.15372946564468298	0.04731073759346048	167.0	7.900893178107901																																														161_холодное_отношение-тёплое_отношение	0.19859090960817094	0.04877729764905395	99.0	4.8289524672563395
52	52											130_размеренная_жизнь-напряжённая_жизнь	-0.14274006912321455	0.033530785530529184	222	7.443834387777477																170_спокойствие-суматоха	-0.15340356231527666	0.04778761321174228	167.0	7.980531406360961																																														125_разработка-разрушение	0.19792919945129875	0.04954934746223375	99.0	4.9053853987611395
53	53											175_нематериальное-материальное	-0.14239231146249087	0.033969186336924154	222	7.541159366797162																273_жар-холод	0.1530684061192485	0.048282196495563735	167.0	8.063126814759144																																																		
54	54											271_бюрократия-творчество	0.14210616898543588	0.034333552627177924	222	7.6220486832334995																3_спокойствие-суматоха	-0.15277934454283024	0.04871217389537906	167.0	8.134933040528303																																																		
55	55											121_несовременность-актуальность	-0.1420988994240709	0.034342852530380726	222	7.6241132617445215																157_отсутствие_чувств-чувства	-0.15262618430776784	0.04894128696286423	167.0	8.173194922798325																																																		
56	56											17_полемика-консенсус	-0.14193538683668905	0.03455259864290259	222	7.670676898724375																210_спешка-неторопливость	0.15260880803628776	0.04896733672100774	167.0	8.177545232408294																																																		
57	57											89_апатия-взбудораженность	0.14171095642087128	0.0348422560459539	222	7.734980842201767																7_чужбина-родной_дом	0.15260693686117605	0.04897014259381876	167.0	8.178013813167732																																																		
58	58											12_частное-общее	-0.1416059560122003	0.0349784786184003	222	7.765222253284866																161_холодное_отношение-тёплое_отношение	-0.15260212379029212	0.04897736052558395	167.0	8.179219207772519																																																		
59	59											83_речь-текст	-0.14153334774283208	0.035072941046085465	222	7.786192912230972																196_неуют-уют	0.15254403777261885	0.049064539138424984	167.0	8.193778036116969																																																		
60	60											104_неподвижность-подвижность	-0.14126814979328925	0.03541979990567423	222	7.863195579059679																131_процесс-завершение	-0.1522444641543065	0.04951620675271248	167.0	8.269206527702984																																																		
61	61											256_фильм-жизнь	0.14088860069101572	0.03592127587789689	222	7.97452324489311																65_серьёзность-веселье	-0.15217520727307945	0.04962111583125819	167.0	8.286726343820117																																																		
62	62											70_единство-разрозренность	0.14066459612660706	0.03622005192953593	222	8.040851528356976																290_статистика-отсутствие_системы	0.15207845221124128	0.04976798789939696	167.0	8.311253979199293																																																		
63	63											269_власть-беспорядок	0.14012852086629185	0.036943618125405885	222	8.201483223840109																8_застой-работа	0.15197235299860073	0.04992945924100629	167.0	8.33821969324805																																																		
64	64											251_недостаток-достоинство	0.13986667054387053	0.03730147091060604	222	8.280926542154539																																																																						
65	65											90_отдых-напряжение	-0.1397231679817337	0.03749882598884626	222	8.32473936952387																																																																						
66	66											225_кража-находка	-0.13971186694246646	0.037514405409840614	222	8.328198000984615																																																																						
67	67											193_порядок-беспорядок	0.1396300743608212	0.03762732643182698	222	8.35326646786559																																																																						
68	68											108_творчество-власть	0.13929525635517648	0.038092567705825836	222	8.456550030693338																																																																						
69	69											80_сон-бодрствование	-0.1388528231728949	0.03871478738771094	222	8.594682800071828																																																																						
70	70											102_фантастика-реальность	-0.13830632338785262	0.039495181789019784	222	8.76793035716239																																																																						
71	71											234_холодное_отношение-тёплое_отношение	0.13821424842946695	0.03962796034236779	222	8.797407196005649																																																																						
72	72											129_успех-беда	-0.13775801624599324	0.04029144320522389	222	8.944700391559703																																																																						
73	73											26_ненависть-дружба	0.13764843192857298	0.04045219407025345	222	8.980387083596264																																																																						
74	74											158_конец-начало	0.13735239711095326	0.04088915417135098	222	9.07739222603992																																																																						
75	75											153_прерывание-продолжение	0.13724908945603342	0.04104257274152813	222	9.111451148619247																																																																						
76	76											133_торможение-развитие	-0.13709134175035384	0.04127777265060284	222	9.16366552843383																																																																						
77	77											180_потребление-вывод	0.13695853321057394	0.04147666671454794	222	9.207820010629645																																																																						
78	78											209_отрицание-утверждение	0.13670139870469294	0.04186404265970027	222	9.293817470453462																																																																						
79	79											50_проблема-взаимовыручка	0.1363493214099071	0.04239938019561163	222	9.412662403425783																																																																						
80	80											276_начало-конец	0.13627597879889333	0.0425116192360711	222	9.437579470407783																																																																						
81	81											292_экстрим-повседневность	0.13560981507596315	0.04354254961021318	222	9.666446013467326																																																																						
82	82											282_путешествие-домоседство	0.13531193584092382	0.04401027750048648	222	9.770281605107998																																																																						
83	83											86_доказательство-совпадение	-0.13520226812501585	0.04418353460467027	222	9.8087446822368																																																																						
84	84											85_направление-дезориентация	0.13503067488111736	0.044455770934038526	222	9.869181147356553																																																																						
85	85											58_формирование-перестройка	-0.13479428185240544	0.044833114429968436	222	9.952951403452992																																																																						
86	86											14_изобилие-недостаток	0.13409088758083698	0.04597181215528295	222	10.205742298472812																																																																						
87	87											124_сражение-тыл	0.1336059270860307	0.04677090532183313	222	10.383140981446958																																																																						
88	88											87_народ-власть	-0.13302111677295675	0.04774993274803247	222	10.600485070063211																																																																						
89	89											265_радость-недовольство	0.13290425752085175	0.04794760293824424	222	10.64436785229022																																																																						
90	90											250_быт-война	0.13263718390356402	0.04840192929672341	222	10.745228303872596																																																																						
91	91											125_разработка-разрушение	0.1325768484928638	0.048505063288631335	222	10.76812405007616																																																																						
92	92											24_активность-пассивность	0.13232380034833394	0.04893960814517558	222	10.864593008228981																																																																						
93	93											67_неизменность-изменение	-0.13215745859260614	0.04922702129308164	222	10.928398727064122																																																																						
94	94											6_холодное_отношение-тёплое_отношение	-0.1317826563270609	0.04987978056824016	222	11.073311286149316																																																																						
95	95											111_нежелание-желание	-0.1317587792550375	0.04992160818524597	222	11.082597017124602																																																																						
